"","Cowid","Time","Status","Herd","Timeassess","LogSCC"
"12225",12225,313,0,2757,9,3.58
"12226",12226,276,1,2758,8,5.58
"12227",12227,319,0,2759,7,5.38
"12228",12228,329,0,2759,13,5.63
"12229",12229,125,1,2759,12,3.89
"12230",12230,19,1,2760,11,4.48
"12231",12231,317,0,2760,6,6.58
"12232",12232,324,1,2760,6,5.91
"12233",12233,322,0,2760,12,4.85
"12234",12234,321,0,2760,11,5.35
"12235",12235,337,0,2760,9,4.26
"12236",12236,70,1,2760,5,3.81
"12237",12237,316,1,2761,6,3.33
"12238",12238,335,0,2761,9,3.53
"12239",12239,317,0,2761,9,7.09
"12240",12240,252,1,2761,10,4.06
"12241",12241,331,0,2762,5,5.62
"12242",12242,311,0,2762,14,4.81
"12243",12243,325,0,2762,7,4.17
"12244",12244,316,0,2763,5,6.56
"12245",12245,315,0,2763,14,3.74
"12246",12246,314,1,2763,7,6.48
"12247",12247,325,0,2763,6,7.01
"12248",12248,323,0,2764,9,4.13
"12249",12249,321,0,2764,9,3.53
"12250",12250,335,0,2764,13,3.3
"12251",12251,337,0,2765,12,7.29
"12252",12252,314,0,2765,12,3.58
"12253",12253,317,0,2765,12,3.53
"12254",12254,314,0,2766,13,3.93
"12255",12255,338,0,2766,14,4.06
"12256",12256,315,0,2767,12,4.65
"12257",12257,336,0,2768,14,5.15
"12258",12258,333,0,2768,13,4.32
"12259",12259,322,0,2768,11,5.99
"12260",12260,330,0,2768,8,6.1
"12261",12261,337,0,2769,6,5.11
"12262",12262,208,1,2769,11,4.22
"12263",12263,321,0,2770,9,3.66
"12264",12264,311,0,2770,7,4.11
"12265",12265,331,0,2770,11,3.87
"12266",12266,334,0,2771,8,4.91
"12267",12267,302,1,2771,13,4.82
"12268",12268,314,0,2771,11,3.71
"12269",12269,312,0,2771,14,4.19
"12270",12270,227,1,2771,8,6.2
"12271",12271,318,0,2771,9,4.38
"12272",12272,327,0,2772,13,3.56
"12273",12273,325,0,2772,7,3.99
"12274",12274,16,1,2773,14,4.03
"12275",12275,331,0,2773,10,3.81
"12276",12276,323,0,2773,13,4.62
"12277",12277,243,1,2773,7,4.13
"12278",12278,331,0,2774,6,5.01
"12279",12279,337,0,2774,14,3.83
"12280",12280,334,0,2774,6,5.06
"12281",12281,332,0,2774,5,3.26
"12282",12282,336,1,2774,7,4.54
"12283",12283,319,0,2775,12,4.33
"12284",12284,311,0,2775,6,5.28
"12285",12285,131,1,2775,9,3.83
"12286",12286,327,0,2775,13,4.01
"12287",12287,296,1,2775,6,1.79
"12288",12288,320,0,2775,5,4.73
"12289",12289,310,0,2776,7,7.1
"12290",12290,327,1,2776,14,3.3
"12291",12291,321,0,2777,6,7.19
"12292",12292,2,1,2777,5,6.25
"12293",12293,329,0,2778,9,6.42
"12294",12294,172,1,2778,13,4.11
"12295",12295,335,0,2779,14,3.78
"12296",12296,333,0,2779,6,3.93
"12297",12297,193,1,2779,10,5.1
"12298",12298,323,0,2780,12,5.5
"12299",12299,311,0,2780,7,4.67
"12300",12300,313,0,2780,11,4.17
"12301",12301,331,0,2780,6,4.03
"12302",12302,334,0,2780,11,4.14
"12303",12303,333,0,2780,10,5.18
"12304",12304,313,0,2781,5,3.61
"12305",12305,320,0,2781,14,3.58
"12306",12306,315,0,2781,7,4.98
"12307",12307,314,0,2781,12,3.78
"12308",12308,315,0,2781,13,4.73
"12309",12309,316,0,2782,6,5.48
"12310",12310,58,1,2782,6,6.2
"12311",12311,312,0,2783,12,3.95
"12312",12312,47,1,2783,9,3.83
"12313",12313,335,0,2783,10,4.38
"12314",12314,339,0,2783,14,4.45
"12315",12315,334,0,2783,5,8.07
"12316",12316,335,0,2784,7,4.63
"12317",12317,202,1,2784,14,4.76
"12318",12318,311,0,2785,11,4.93
"12319",12319,334,0,2785,9,5.89
"12320",12320,315,0,2785,9,3.66
"12321",12321,317,0,2785,13,6.11
"12322",12322,310,0,2785,14,8.8
"12323",12323,303,1,2786,14,5.42
"12324",12324,331,0,2786,8,4.9
"12325",12325,336,0,2786,12,6.86
"12326",12326,315,0,2787,5,5.87
"12327",12327,325,0,2787,10,3.3
"12328",12328,317,0,2787,7,5.56
"12329",12329,327,0,2787,13,5.85
"12330",12330,315,0,2788,12,7.52
"12331",12331,333,0,2788,7,6.55
"12332",12332,337,0,2788,6,5.86
"12333",12333,332,0,2788,9,4.06
"12334",12334,322,0,2788,11,5.35
"12335",12335,320,0,2789,6,5.51
"12336",12336,335,0,2789,5,4.98
"12337",12337,336,0,2789,9,5.52
"12338",12338,332,0,2790,10,5.41
"12339",12339,325,0,2790,9,4.2
"12340",12340,334,0,2790,6,3.64
"12341",12341,311,0,2791,9,4.44
"12342",12342,311,0,2791,7,4.45
"12343",12343,320,0,2791,7,4.19
"12344",12344,326,1,2791,6,5.49
"12345",12345,323,0,2791,7,5.71
"12346",12346,338,0,2791,5,3.76
"12347",12347,311,0,2791,8,5.95
"12348",12348,316,0,2791,9,3.04
"12349",12349,338,0,2791,6,6.27
"12350",12350,315,0,2792,5,3
"12351",12351,318,0,2793,5,6.22
"12352",12352,298,1,2794,7,3.53
"12353",12353,320,0,2794,9,4.55
"12354",12354,75,1,2794,10,5.25
"12355",12355,65,1,2795,6,4.32
"12356",12356,75,1,2795,12,5.08
"12357",12357,326,0,2795,14,3.78
"12358",12358,335,0,2796,13,4.39
"12359",12359,311,1,2797,7,5.13
"12360",12360,316,0,2797,14,4.17
"12361",12361,323,0,2797,8,2.71
"12362",12362,334,0,2797,6,4.77
"12363",12363,223,1,2797,6,6.97
"12364",12364,333,0,2798,9,3.14
"12365",12365,162,1,2798,9,4.81
"12366",12366,325,0,2798,11,3.95
"12367",12367,318,0,2798,8,3.47
"12368",12368,165,1,2798,7,3.95
"12369",12369,327,0,2798,9,4.51
"12370",12370,329,0,2798,5,3.22
"12371",12371,332,0,2798,12,4.93
"12372",12372,317,0,2798,7,6.07
"12373",12373,320,0,2798,10,5.24
"12374",12374,312,0,2798,6,6.06
"12375",12375,336,0,2798,8,5.02
"12376",12376,327,0,2798,10,3.04
"12377",12377,332,0,2798,9,5.03
"12378",12378,156,1,2798,9,4.5
"12379",12379,321,0,2798,8,4.88
"12380",12380,322,0,2798,14,4.13
"12381",12381,311,0,2798,12,3.95
"12382",12382,328,0,2798,6,3.71
"12383",12383,319,0,2798,8,4.29
"12384",12384,334,0,2798,9,4.55
"12385",12385,327,0,2798,7,3.99
"12386",12386,323,0,2798,10,2.94
"12387",12387,322,0,2798,14,3.78
"12388",12388,318,0,2798,14,3.33
"12389",12389,324,0,2798,12,3.56
"12390",12390,317,0,2798,12,4.65
"12391",12391,312,0,2798,10,4.57
"12392",12392,318,0,2798,5,5.24
"12393",12393,329,0,2798,14,3.14
"12394",12394,268,1,2799,7,3.69
"12395",12395,320,0,2799,6,4.01
"12396",12396,320,0,2799,13,5.5
"12397",12397,312,0,2799,8,4.57
"12398",12398,301,1,2800,13,4.06
"12399",12399,328,0,2800,11,3.58
"12400",12400,326,0,2800,10,3.93
"12401",12401,327,0,2800,6,3.56
"12402",12402,311,0,2801,11,3.71
"12403",12403,337,0,2801,6,8
"12404",12404,324,0,2802,12,3.95
"12405",12405,326,0,2802,11,3.53
"12406",12406,334,0,2802,8,3.76
"12407",12407,321,0,2802,13,3.69
"12408",12408,331,0,2803,12,4.64
"12409",12409,337,0,2803,7,4.73
"12410",12410,311,0,2803,9,4.17
"12411",12411,71,1,2803,6,3.87
"12412",12412,310,0,2803,10,4.68
"12413",12413,325,1,2804,11,3.56
"12414",12414,322,0,2804,5,4.43
"12415",12415,332,0,2804,7,4.93
"12416",12416,291,1,2805,10,3.85
"12417",12417,260,1,2805,10,3.83
"12418",12418,315,0,2805,13,4.67
"12419",12419,312,0,2805,8,4.61
"12420",12420,133,1,2805,12,2.77
"12421",12421,333,0,2805,10,5.34
"12422",12422,312,0,2805,10,4.66
"12423",12423,311,0,2805,7,4.01
"12424",12424,310,0,2806,6,5.36
"12425",12425,313,0,2806,11,5.28
"12426",12426,312,0,2806,14,6.46
"12427",12427,331,0,2807,13,8.4
"12428",12428,329,1,2807,11,4.75
"12429",12429,329,0,2807,13,5.82
"12430",12430,336,0,2807,14,2.83
"12431",12431,310,0,2807,8,3.14
"12432",12432,338,0,2808,10,3.89
"12433",12433,330,0,2808,12,3.56
"12434",12434,327,0,2808,7,5.86
"12435",12435,313,0,2808,12,3.66
"12436",12436,326,0,2809,9,3.95
"12437",12437,335,0,2810,14,3.5
"12438",12438,334,0,2810,5,8.49
"12439",12439,326,0,2810,12,4.38
"12440",12440,338,0,2811,13,4.04
"12441",12441,310,0,2811,6,4.28
"12442",12442,327,0,2812,13,6.32
"12443",12443,338,0,2812,13,3.97
"12444",12444,329,0,2812,11,3.53
"12445",12445,325,0,2812,5,6.43
"12446",12446,315,0,2812,6,5.21
"12447",12447,330,0,2812,8,5.55
"12448",12448,324,0,2812,6,4.8
"12449",12449,292,1,2813,12,3.81
"12450",12450,311,0,2813,13,5.23
"12451",12451,336,0,2814,7,6.74
"12452",12452,135,1,2814,6,5.46
"12453",12453,322,0,2814,5,4.88
"12454",12454,326,0,2814,14,3.71
"12455",12455,304,1,2814,9,4.32
"12456",12456,319,0,2814,5,5.4
"12457",12457,334,0,2814,9,3
"12458",12458,334,0,2814,6,3
"12459",12459,311,0,2814,5,2.89
"12460",12460,20,1,2814,12,3.18
"12461",12461,11,1,2814,5,4.13
"12462",12462,310,0,2815,5,6.55
"12463",12463,322,0,2815,14,5.44
"12464",12464,313,0,2815,12,4.26
"12465",12465,315,0,2815,14,2.94
"12466",12466,331,0,2816,14,3.95
"12467",12467,324,0,2816,7,6.1
"12468",12468,336,0,2816,13,4.06
"12469",12469,252,1,2816,10,6.24
"12470",12470,312,0,2816,6,3.69
"12471",12471,116,1,2816,10,3.89
"12472",12472,319,0,2816,10,3.81
"12473",12473,321,0,2816,9,3.99
"12474",12474,326,0,2816,11,5.39
"12475",12475,313,0,2817,8,4.42
"12476",12476,325,0,2817,12,3.89
"12477",12477,325,0,2818,12,4.32
"12478",12478,331,0,2818,11,5.38
"12479",12479,329,0,2818,5,5.37
"12480",12480,316,0,2818,5,4.66
"12481",12481,332,0,2818,13,3.76
"12482",12482,210,1,2818,5,3.61
"12483",12483,335,0,2818,10,4.2
"12484",12484,315,0,2819,5,6.31
"12485",12485,334,0,2819,6,7.73
"12486",12486,313,0,2819,10,3.97
"12487",12487,321,0,2820,9,3.66
"12488",12488,318,0,2820,12,3.89
"12489",12489,327,0,2820,6,5.91
"12490",12490,328,0,2820,10,5.27
"12491",12491,319,0,2821,9,4.01
"12492",12492,317,0,2821,7,4.06
"12493",12493,320,1,2821,8,4.34
"12494",12494,329,0,2821,11,4.14
"12495",12495,338,0,2821,6,4.42
"12496",12496,335,0,2821,5,4.04
"12497",12497,106,1,2822,5,6.28
"12498",12498,322,0,2822,6,5.67
"12499",12499,327,0,2822,8,4.26
"12500",12500,325,0,2822,13,3.33
"12501",12501,313,0,2822,10,3.58
"12502",12502,328,0,2822,11,4.16
"12503",12503,325,0,2823,6,3.99
"12504",12504,142,1,2823,11,4.25
"12505",12505,19,1,2823,9,5.34
"12506",12506,324,0,2823,9,4.86
"12507",12507,334,0,2824,11,7.06
"12508",12508,339,0,2825,6,4.13
"12509",12509,334,0,2825,6,3.33
"12510",12510,338,0,2826,6,3.4
"12511",12511,332,0,2827,10,6.53
"12512",12512,318,0,2827,10,5.15
"12513",12513,329,0,2827,7,3.56
"12514",12514,131,1,2828,12,4.74
"12515",12515,326,0,2828,6,4.08
"12516",12516,318,0,2828,11,4.34
"12517",12517,331,0,2828,9,4.03
"12518",12518,304,1,2828,12,7.01
"12519",12519,324,0,2828,12,3.78
"12520",12520,315,0,2829,6,5.21
"12521",12521,323,0,2829,8,5.24
"12522",12522,335,0,2829,6,5.14
"12523",12523,324,0,2829,5,3.56
"12524",12524,336,0,2829,6,4.67
"12525",12525,325,0,2830,8,4.41
"12526",12526,338,0,2830,6,5.78
"12527",12527,314,0,2830,14,3.22
"12528",12528,313,0,2830,10,3.89
"12529",12529,338,0,2830,14,5.44
"12530",12530,327,0,2831,5,8.85
"12531",12531,318,0,2831,14,4.84
"12532",12532,76,1,2831,14,3.97
"12533",12533,332,0,2831,11,3.87
"12534",12534,316,1,2831,12,3.66
"12535",12535,86,1,2832,8,6.59
"12536",12536,339,0,2832,10,5.46
"12537",12537,339,0,2832,5,6.51
"12538",12538,313,0,2832,11,4.74
"12539",12539,312,0,2832,11,5.01
"12540",12540,321,0,2832,6,6.41
"12541",12541,324,0,2832,8,3.64
"12542",12542,319,0,2832,11,6.12
"12543",12543,332,0,2833,11,4.25
"12544",12544,312,0,2834,13,4.09
"12545",12545,316,1,2834,12,4.5
"12546",12546,317,0,2834,14,4.45
"12547",12547,327,0,2834,5,3.97
"12548",12548,158,1,2835,14,6.51
"12549",12549,337,0,2835,13,6.94
"12550",12550,335,0,2835,9,4.41
"12551",12551,316,0,2835,5,6.17
"12552",12552,178,1,2835,10,5.02
"12553",12553,316,0,2835,9,3.3
"12554",12554,298,1,2836,7,4.66
"12555",12555,329,1,2836,7,4.5
"12556",12556,207,1,2836,14,5.07
"12557",12557,322,0,2836,8,5.14
"12558",12558,312,0,2836,14,3.18
"12559",12559,315,0,2836,12,5.23
"12560",12560,322,0,2837,7,4.98
"12561",12561,317,0,2837,13,3.4
"12562",12562,331,0,2837,6,4.04
"12563",12563,331,0,2838,7,6.12
"12564",12564,235,1,2838,9,5.37
"12565",12565,310,0,2838,9,4.62
"12566",12566,159,1,2838,7,3.33
"12567",12567,335,0,2839,5,6.95
"12568",12568,313,0,2839,13,5.69
"12569",12569,332,0,2839,11,5.4
"12570",12570,322,0,2839,8,7.59
"12571",12571,329,0,2839,9,5.26
"12572",12572,311,0,2840,8,6.06
"12573",12573,334,0,2840,6,4.93
"12574",12574,327,0,2840,13,3.56
"12575",12575,241,1,2840,13,4.81
"12576",12576,332,0,2840,11,4.25
"12577",12577,81,1,2840,12,5.11
"12578",12578,312,0,2841,11,3.26
"12579",12579,326,0,2841,7,5.27
"12580",12580,334,0,2841,6,3.91
"12581",12581,33,1,2841,5,4.74
"12582",12582,337,0,2841,8,4.38
"12583",12583,337,0,2841,10,5.86
"12584",12584,317,0,2841,9,3.74
"12585",12585,335,0,2841,13,3.22
"12586",12586,339,0,2841,8,3.56
"12587",12587,313,0,2841,14,3.22
"12588",12588,315,0,2841,13,2.94
"12589",12589,329,0,2842,13,6.03
"12590",12590,315,0,2843,11,4.81
"12591",12591,329,0,2843,5,5.52
"12592",12592,330,0,2843,14,4.78
"12593",12593,311,0,2844,14,2.83
"12594",12594,320,0,2844,13,6.46
"12595",12595,59,1,2845,11,6.24
"12596",12596,321,0,2846,10,2.56
"12597",12597,45,1,2846,12,5.32
"12598",12598,333,0,2847,10,5.12
"12599",12599,334,0,2847,12,5.68
"12600",12600,322,0,2847,7,3.87
"12601",12601,331,0,2847,11,3.89
"12602",12602,147,1,2848,13,4.2
"12603",12603,333,0,2848,5,6.53
"12604",12604,320,0,2848,12,5.02
"12605",12605,339,0,2849,9,3.5
"12606",12606,339,0,2849,8,4.32
"12607",12607,316,0,2850,11,3.09
"12608",12608,253,1,2851,5,7.32
"12609",12609,332,0,2851,5,4.62
"12610",12610,338,0,2852,7,4.84
"12611",12611,321,0,2852,7,5.09
"12612",12612,338,0,2852,13,3.69
"12613",12613,338,0,2852,10,3.95
"12614",12614,310,0,2852,6,4.25
"12615",12615,315,0,2852,5,7.46
"12616",12616,333,0,2852,5,5.58
"12617",12617,323,1,2853,11,5.25
"12618",12618,312,0,2853,10,4.67
"12619",12619,317,0,2853,5,4.34
"12620",12620,325,0,2853,8,4.17
"12621",12621,312,0,2853,11,2.94
"12622",12622,308,1,2853,9,2.89
"12623",12623,337,0,2854,14,3.22
"12624",12624,314,0,2854,11,5.43
"12625",12625,311,0,2854,11,4.6
"12626",12626,309,1,2854,6,5.75
"12627",12627,323,0,2855,14,4.13
"12628",12628,330,0,2855,10,4.74
"12629",12629,324,0,2856,13,3.09
"12630",12630,326,0,2856,12,4.38
"12631",12631,316,0,2856,14,3.4
"12632",12632,325,0,2856,10,3.4
"12633",12633,303,1,2857,7,5.77
"12634",12634,17,1,2857,6,5.22
"12635",12635,312,0,2857,12,3.47
"12636",12636,315,0,2857,13,3.99
"12637",12637,315,0,2857,7,3.61
"12638",12638,317,0,2858,9,3.85
"12639",12639,316,0,2858,10,3.33
"12640",12640,338,0,2858,9,4.36
"12641",12641,325,0,2858,6,5.2
"12642",12642,337,0,2858,12,5.52
"12643",12643,69,1,2858,9,6.16
"12644",12644,242,1,2858,13,4.2
"12645",12645,280,1,2858,6,6.29
"12646",12646,325,0,2858,6,6.13
"12647",12647,318,0,2858,11,4.49
"12648",12648,331,0,2859,8,3.56
"12649",12649,310,0,2860,8,4.64
"12650",12650,317,0,2860,5,4.92
"12651",12651,326,0,2860,6,4.29
"12652",12652,134,1,2860,10,5.4
"12653",12653,338,0,2860,8,3.22
"12654",12654,194,1,2860,8,4.37
"12655",12655,322,0,2860,5,5.11
"12656",12656,326,0,2861,13,3.69
"12657",12657,339,0,2861,14,3.69
"12658",12658,332,0,2862,7,3.93
"12659",12659,339,0,2862,12,4.16
"12660",12660,333,0,2863,11,3.97
"12661",12661,334,0,2863,5,4.52
"12662",12662,337,0,2863,6,4.37
"12663",12663,103,1,2864,9,3.4
"12664",12664,319,0,2864,5,4.96
"12665",12665,311,0,2864,13,5.86
"12666",12666,331,0,2864,5,5.86
"12667",12667,85,1,2864,13,3.47
"12668",12668,311,0,2865,8,3.04
"12669",12669,310,0,2865,9,5.19
"12670",12670,335,0,2865,7,4.97
"12671",12671,316,0,2865,11,5.34
"12672",12672,312,0,2865,12,3.89
"12673",12673,313,0,2865,10,3.47
"12674",12674,311,0,2865,10,4.09
"12675",12675,322,0,2865,8,4.19
"12676",12676,332,0,2865,6,4.95
"12677",12677,336,0,2866,9,4.41
"12678",12678,324,0,2866,9,5.83
"12679",12679,313,0,2866,6,4.5
"12680",12680,314,0,2867,5,5.04
"12681",12681,316,0,2867,12,5.26
"12682",12682,276,1,2868,13,4.39
"12683",12683,91,1,2868,10,6.04
"12684",12684,226,1,2869,11,4.92
"12685",12685,321,0,2869,11,5.43
"12686",12686,311,0,2869,6,4.77
"12687",12687,310,0,2869,9,3.47
"12688",12688,320,1,2869,7,5.19
"12689",12689,335,0,2869,11,4.08
"12690",12690,322,0,2869,10,3.69
"12691",12691,315,0,2869,8,4.23
"12692",12692,334,0,2870,10,4.06
"12693",12693,320,0,2870,5,2.64
"12694",12694,113,1,2870,11,6.85
"12695",12695,321,0,2870,5,3.37
"12696",12696,338,0,2871,9,4.19
"12697",12697,337,0,2871,7,4.55
"12698",12698,328,0,2872,9,6.61
"12699",12699,314,0,2872,7,3.83
"12700",12700,333,0,2872,14,2.89
"12701",12701,315,0,2872,9,3.04
"12702",12702,333,0,2872,12,3.53
"12703",12703,337,0,2872,12,3.14
"12704",12704,318,0,2872,13,3.37
"12705",12705,121,1,2872,14,3.81
"12706",12706,330,0,2872,12,3.43
"12707",12707,313,0,2873,12,4.38
"12708",12708,312,0,2874,7,5.02
"12709",12709,332,0,2874,13,3.14
"12710",12710,314,0,2874,8,5.62
"12711",12711,322,0,2874,7,3.09
"12712",12712,335,0,2875,7,4.16
"12713",12713,317,0,2876,6,3.3
"12714",12714,302,1,2876,11,3.97
"12715",12715,334,0,2877,9,3.83
"12716",12716,331,0,2877,12,4.13
"12717",12717,325,0,2877,10,4.09
"12718",12718,328,0,2877,9,5.06
"12719",12719,319,0,2877,14,3.69
"12720",12720,326,0,2877,14,3.33
"12721",12721,336,0,2877,13,4.01
"12722",12722,312,0,2878,10,4.72
"12723",12723,319,0,2878,7,3.37
"12724",12724,318,1,2878,6,5.58
"12725",12725,314,0,2878,12,5.14
"12726",12726,313,0,2879,7,4.6
"12727",12727,325,0,2879,10,3.76
"12728",12728,330,0,2880,7,4.98
"12729",12729,328,0,2881,13,3.99
"12730",12730,325,0,2881,6,4.83
"12731",12731,310,0,2881,9,3.3
"12732",12732,320,0,2882,7,4.33
"12733",12733,315,0,2882,5,6.99
"12734",12734,314,0,2882,10,5.06
"12735",12735,64,1,2882,5,4.67
"12736",12736,339,0,2883,8,6.32
"12737",12737,314,0,2884,14,6.56
"12738",12738,320,0,2884,13,3.53
"12739",12739,334,0,2884,13,4.34
"12740",12740,314,0,2884,6,6.88
"12741",12741,323,0,2885,12,4.81
"12742",12742,337,0,2886,6,5.73
"12743",12743,316,0,2886,10,4.22
"12744",12744,301,1,2886,11,6.11
"12745",12745,321,0,2886,10,3.43
"12746",12746,114,1,2887,8,4.06
"12747",12747,315,0,2887,12,3.4
"12748",12748,310,0,2887,11,3.93
"12749",12749,329,0,2887,10,3.64
"12750",12750,326,0,2888,13,3.56
"12751",12751,319,0,2888,10,5.98
"12752",12752,317,0,2889,5,7.61
"12753",12753,326,0,2890,11,3.3
"12754",12754,327,0,2890,10,4.57
"12755",12755,316,0,2891,7,5.89
"12756",12756,317,0,2892,10,3.47
"12757",12757,311,0,2892,12,2.89
"12758",12758,317,0,2892,11,3.53
"12759",12759,315,0,2892,9,3.74
"12760",12760,336,0,2892,7,3.81
"12761",12761,325,0,2892,9,4.51
"12762",12762,274,1,2892,9,3.4
"12763",12763,317,0,2892,13,3.83
"12764",12764,316,0,2893,9,2.89
"12765",12765,319,1,2893,6,6.56
"12766",12766,335,0,2894,12,3.64
"12767",12767,320,0,2894,11,3.22
"12768",12768,153,1,2894,5,4.85
"12769",12769,314,0,2895,8,5.69
"12770",12770,334,0,2895,14,3.14
"12771",12771,326,0,2896,6,5
"12772",12772,330,0,2897,7,4.01
"12773",12773,314,0,2897,10,4.91
"12774",12774,315,0,2898,9,4.71
"12775",12775,295,1,2898,11,3.64
"12776",12776,318,0,2898,13,3.47
"12777",12777,321,0,2898,12,3.09
"12778",12778,329,1,2899,14,3.69
"12779",12779,135,1,2900,13,6.68
"12780",12780,315,0,2900,13,4.13
"12781",12781,121,1,2901,9,3.69
"12782",12782,335,0,2901,9,3.47
"12783",12783,321,0,2901,9,4.3
"12784",12784,328,0,2902,8,7.04
"12785",12785,263,1,2902,14,3.37
"12786",12786,310,0,2902,14,5.07
"12787",12787,323,0,2902,6,4.74
"12788",12788,317,0,2903,6,3.83
"12789",12789,335,0,2903,14,4.91
"12790",12790,325,0,2903,7,4.8
"12791",12791,339,0,2903,12,4.06
"12792",12792,332,0,2904,10,3.37
"12793",12793,322,0,2904,6,4.93
"12794",12794,311,0,2904,14,4.06
"12795",12795,318,0,2904,8,6.57
"12796",12796,322,0,2905,10,4.23
"12797",12797,334,0,2906,14,4.83
"12798",12798,332,0,2906,6,5.49
"12799",12799,315,0,2906,14,3.78
"12800",12800,338,0,2906,7,5.87
"12801",12801,336,0,2907,13,4.06
"12802",12802,331,0,2907,6,3.56
"12803",12803,314,0,2908,6,6.34
"12804",12804,335,0,2908,10,4.33
"12805",12805,326,0,2909,14,3.14
"12806",12806,327,0,2909,8,4.55
"12807",12807,331,0,2909,8,4.84
"12808",12808,328,0,2909,6,4.71
"12809",12809,310,0,2909,12,4.34
"12810",12810,323,0,2910,7,3.58
"12811",12811,210,1,2911,7,4.6
"12812",12812,313,0,2911,9,3.61
"12813",12813,321,0,2911,9,3.97
"12814",12814,331,0,2911,10,3.76
"12815",12815,334,0,2912,10,3.04
"12816",12816,323,0,2912,10,3.71
"12817",12817,334,0,2912,10,7.31
"12818",12818,334,0,2913,8,4.32
"12819",12819,327,0,2913,9,3.76
"12820",12820,315,0,2913,6,5.87
"12821",12821,318,0,2914,13,4.75
"12822",12822,333,0,2914,6,4.53
"12823",12823,265,1,2914,7,4.45
"12824",12824,316,0,2914,6,3.4
"12825",12825,314,0,2914,11,3.26
"12826",12826,183,1,2915,9,5.94
"12827",12827,314,0,2915,13,3.5
"12828",12828,333,0,2915,8,4.25
"12829",12829,303,1,2915,6,6.77
"12830",12830,314,0,2916,13,6.19
"12831",12831,326,0,2916,9,4.34
"12832",12832,312,0,2916,13,4.97
"12833",12833,327,0,2917,11,5.81
"12834",12834,312,0,2917,9,4.98
"12835",12835,145,1,2917,11,5.47
"12836",12836,333,0,2917,10,4.22
"12837",12837,321,0,2918,11,5.09
"12838",12838,337,0,2918,14,7.5
"12839",12839,330,0,2918,6,8
"12840",12840,335,0,2919,8,4.19
"12841",12841,335,0,2919,12,3.37
"12842",12842,310,1,2919,12,3.56
"12843",12843,327,0,2919,10,6.6
"12844",12844,323,0,2919,12,3.33
"12845",12845,65,1,2920,11,3.47
"12846",12846,301,1,2921,6,3.33
"12847",12847,318,0,2921,12,3.95
"12848",12848,317,0,2921,14,3.53
"12849",12849,312,0,2921,13,4.98
"12850",12850,328,0,2922,11,4.53
"12851",12851,332,0,2922,5,7.63
"12852",12852,334,0,2922,12,3.93
"12853",12853,317,0,2922,13,6.84
"12854",12854,310,0,2922,8,6.48
"12855",12855,325,0,2922,10,4.11
"12856",12856,276,1,2922,5,7.23
"12857",12857,60,1,2923,10,4.34
"12858",12858,336,0,2923,14,4.48
"12859",12859,322,0,2923,14,5.75
"12860",12860,315,0,2923,5,4.78
"12861",12861,315,0,2924,12,6.61
"12862",12862,216,1,2924,10,3.14
"12863",12863,330,0,2924,10,6.65
"12864",12864,329,0,2924,13,4.03
"12865",12865,323,0,2925,6,5.69
"12866",12866,302,1,2925,6,3.85
"12867",12867,326,0,2925,6,4.44
"12868",12868,314,0,2925,6,5.76
"12869",12869,254,1,2925,13,3.81
"12870",12870,322,0,2925,13,3.33
"12871",12871,338,0,2926,7,4.85
"12872",12872,329,0,2926,7,6.56
"12873",12873,303,1,2926,6,5.13
"12874",12874,333,0,2927,6,5.66
"12875",12875,328,0,2927,14,3.43
"12876",12876,319,0,2928,5,4.91
"12877",12877,252,1,2928,13,4.53
"12878",12878,326,0,2928,12,2.77
"12879",12879,332,0,2928,6,3.09
"12880",12880,323,0,2928,14,7.79
"12881",12881,43,1,2929,9,4.42
"12882",12882,332,0,2930,8,3.66
"12883",12883,325,0,2930,13,7.82
"12884",12884,88,1,2930,12,4.16
"12885",12885,313,0,2931,6,6.36
"12886",12886,324,0,2931,8,4.47
"12887",12887,338,0,2931,8,3.66
"12888",12888,64,1,2931,10,4.01
"12889",12889,316,0,2931,9,3.26
"12890",12890,337,0,2931,10,3.89
"12891",12891,334,0,2931,7,4.16
"12892",12892,321,0,2931,10,4.91
"12893",12893,315,0,2931,13,5.33
"12894",12894,312,1,2931,7,3.76
"12895",12895,318,0,2931,6,7.14
"12896",12896,321,1,2931,12,2.83
"12897",12897,338,0,2931,13,2.89
"12898",12898,277,1,2932,14,4.28
"12899",12899,321,0,2932,8,4.92
"12900",12900,337,0,2932,12,3.97
"12901",12901,315,0,2933,11,4.64
"12902",12902,317,0,2933,8,4.66
"12903",12903,319,0,2933,7,3.69
"12904",12904,338,0,2933,10,5.51
"12905",12905,329,0,2933,14,3.61
"12906",12906,329,0,2933,14,3.93
"12907",12907,311,0,2933,12,5.34
"12908",12908,315,0,2933,13,3.3
"12909",12909,315,0,2933,11,7.59
"12910",12910,318,0,2934,7,3.33
"12911",12911,311,0,2934,6,5.4
"12912",12912,173,1,2934,7,5.56
"12913",12913,331,0,2935,6,4.74
"12914",12914,325,0,2935,14,5.63
"12915",12915,321,0,2935,11,3.22
"12916",12916,334,0,2935,6,3.33
