"","Cowid","Time","Status","Herd","Ureum","Protein","Parity","Heifer"
"8917",8917,96,1,157,2.76,3.08,1,0
"8918",8918,108,1,157,2.67,3.16,1,1
"8919",8919,108,1,157,3.13,3.02,1,0
"8920",8920,49,1,157,2.46,3.1,1,0
"8921",8921,205,1,157,2.99,2.96,1,1
"8922",8922,86,1,157,2.76,2.97,1,1
"8923",8923,133,1,157,2.84,2.9,1,1
"8924",8924,296,0,157,3.12,3.07,1,1
"8925",8925,59,1,157,2.75,3.3,1,1
"8926",8926,75,1,157,3.67,3.36,1,0
"8927",8927,182,1,157,3.36,3.27,1,1
"8928",8928,291,0,158,2.89,3.44,9,1
"8929",8929,310,0,158,2.57,3.16,4,0
"8930",8930,225,1,158,2.9,3.09,4,1
"8931",8931,242,1,158,2.15,3.38,2,1
"8932",8932,171,1,158,2.7,3.34,3,0
"8933",8933,281,1,158,2.29,3.29,3,1
"8934",8934,296,1,158,1.45,2.91,4,1
"8935",8935,295,0,158,3.41,3.05,3,0
"8936",8936,212,1,158,2.69,3.5,2,0
"8937",8937,54,1,158,2.45,3.43,2,0
"8938",8938,192,1,158,1.81,2.95,3,0
"8939",8939,113,1,158,3.32,2.76,5,0
"8940",8940,285,1,158,3.46,2.81,4,0
"8941",8941,168,1,158,3.46,2.81,4,0
"8942",8942,152,1,158,2.77,3.24,2,0
"8943",8943,132,1,158,3.08,2.93,2,1
"8944",8944,150,1,158,3.08,2.93,2,0
"8945",8945,291,1,158,2.09,2.84,2,1
"8946",8946,23,1,158,2.67,3.06,2,0
"8947",8947,225,1,158,2.66,2.98,4,0
"8948",8948,134,1,158,3.37,2.92,3,0
"8949",8949,18,1,158,1.6,3.22,1,0
"8950",8950,85,1,158,2.81,3.29,3,0
"8951",8951,60,1,158,1.67,2.91,1,0
"8952",8952,51,1,158,1.82,3.82,2,0
"8953",8953,199,1,158,2.39,3.16,1,0
"8954",8954,37,1,158,4.05,3.44,2,0
"8955",8955,226,1,158,2.8,3.23,1,0
"8956",8956,327,0,158,2.32,3.46,3,0
"8957",8957,131,1,158,2.36,2.62,1,1
"8958",8958,222,1,158,2.32,3.33,1,0
"8959",8959,270,1,158,2.99,3.21,1,1
"8960",8960,290,0,158,3.55,3.29,1,0
"8961",8961,54,1,158,2.16,3.41,1,1
"8962",8962,159,1,158,3.39,3.28,1,0
"8963",8963,22,1,159,2.97,3.14,7,0
"8964",8964,96,1,159,2.97,2.75,6,0
"8965",8965,21,1,159,2.68,3.07,6,0
"8966",8966,100,1,159,2.45,3.04,5,0
"8967",8967,59,1,159,2.26,3.18,4,0
"8968",8968,132,1,159,2.46,3.7,4,0
"8969",8969,17,1,159,2.79,3.08,4,0
"8970",8970,76,1,159,2.28,4.43,5,0
"8971",8971,106,1,159,3.12,3.46,4,0
"8972",8972,11,1,159,3.09,2.84,3,0
"8973",8973,29,1,159,3.09,2.84,3,0
"8974",8974,2,1,159,3.07,3.3,3,0
"8975",8975,28,1,159,3.18,3.34,4,0
"8976",8976,64,1,159,3.39,3.16,3,0
"8977",8977,81,1,159,2.84,2.79,3,0
"8978",8978,24,1,159,2.17,2.79,4,0
"8979",8979,98,1,159,2.06,3.02,3,0
"8980",8980,47,1,159,2.32,3.01,3,1
"8981",8981,63,1,159,2.46,3.16,4,1
"8982",8982,166,1,159,2.35,2.96,2,0
"8983",8983,48,1,159,1.94,2.88,3,1
"8984",8984,105,1,159,1.63,2.91,2,1
"8985",8985,40,1,159,2.24,3.08,3,0
"8986",8986,32,1,159,2.77,3.19,2,0
"8987",8987,112,1,159,2.22,3.01,3,0
"8988",8988,55,1,159,2.66,3.09,2,0
"8989",8989,188,1,159,2.47,3.06,2,0
"8990",8990,119,1,159,1.62,3.41,3,0
"8991",8991,79,1,159,2.52,3.07,4,1
"8992",8992,51,1,159,2.25,2.99,2,0
"8993",8993,38,1,159,2.08,3.26,2,0
"8994",8994,63,1,159,2.5,3.14,3,0
"8995",8995,59,1,159,2.73,2.99,2,1
"8996",8996,169,1,159,3.24,3.72,2,0
"8997",8997,23,1,159,2.97,3.36,3,1
"8998",8998,44,1,159,2.65,3.25,3,1
"8999",8999,50,1,159,3,2.9,2,0
"9000",9000,122,1,159,1.69,3.01,1,0
"9001",9001,68,1,159,1.91,2.9,2,1
"9002",9002,54,1,159,1.69,3.01,1,0
"9003",9003,134,1,159,2.21,2.99,1,1
"9004",9004,29,1,159,2.49,2.82,2,1
"9005",9005,132,1,159,2.75,2.62,2,0
"9006",9006,103,1,159,2.03,3.05,1,0
"9007",9007,47,1,159,2.81,2.91,2,1
"9008",9008,112,1,159,2.46,3.04,1,1
"9009",9009,41,1,159,2.49,3.45,1,1
"9010",9010,81,1,159,1.41,3.96,2,1
"9011",9011,73,1,159,1.98,3.95,2,0
"9012",9012,21,1,159,1.25,2.99,1,1
"9013",9013,10,1,159,2.21,3.25,2,0
"9014",9014,85,1,159,2.08,3.51,1,0
"9015",9015,239,1,159,2.83,2.81,1,0
"9016",9016,127,1,159,3.2,3.59,1,1
"9017",9017,1,1,159,2.36,3.16,1,0
"9018",9018,53,1,159,1.54,3.07,1,1
"9019",9019,7,1,159,3.06,3.33,1,0
"9020",9020,119,1,159,2.65,3.19,1,0
"9021",9021,97,1,159,2.5,3.78,1,1
"9022",9022,41,1,160,3.37,3.24,1,0
"9023",9023,28,1,160,2.35,3.51,1,0
"9024",9024,24,1,160,2.91,3.21,5,1
"9025",9025,82,1,160,2.38,3.11,4,1
"9026",9026,86,1,160,2.41,2.88,4,0
"9027",9027,56,1,160,2.05,2.89,4,0
"9028",9028,74,1,160,2.23,3.63,3,0
"9029",9029,165,1,160,2.76,3.4,3,1
"9030",9030,56,1,160,3.36,3.11,4,1
"9031",9031,68,1,160,2.32,3.13,3,1
"9032",9032,23,1,160,2.56,3.09,4,1
"9033",9033,98,1,160,1.53,3.59,2,0
"9034",9034,152,1,160,2.39,3.12,3,0
"9035",9035,54,1,160,2.94,3.42,2,1
"9036",9036,106,1,160,2.37,3.24,3,1
"9037",9037,73,1,160,2.67,4.19,3,1
"9038",9038,164,1,160,2.81,3.77,2,0
"9039",9039,119,1,160,2.26,2.96,3,0
"9040",9040,11,1,160,2.62,3.41,2,1
"9041",9041,147,1,160,1.88,3.33,3,1
"9042",9042,40,1,160,2.38,3.34,3,0
"9043",9043,89,1,160,2.67,3.35,2,0
"9044",9044,33,1,160,1.89,3.47,3,0
"9045",9045,33,1,160,2.01,3.35,2,1
"9046",9046,71,1,160,2.11,2.94,2,1
"9047",9047,13,1,160,2.29,4,2,1
"9048",9048,46,1,160,2.71,3.05,1,1
"9049",9049,80,1,160,1.59,2.94,2,0
"9050",9050,64,1,160,0.7,3.39,1,1
"9051",9051,139,1,160,2.4,4.01,2,0
"9052",9052,72,1,160,2.58,3.18,1,1
"9053",9053,59,1,160,2.74,3.87,1,1
"9054",9054,76,1,160,3.26,3.26,2,1
"9055",9055,109,1,160,2.92,3.33,1,0
"9056",9056,166,1,160,2.92,3.33,1,0
"9057",9057,114,1,160,2.85,3.15,2,0
"9058",9058,31,1,160,2.79,2.83,1,0
"9059",9059,20,1,160,2.46,3.44,2,0
"9060",9060,37,1,160,2.35,3,1,0
"9061",9061,62,1,160,2.21,3.93,2,0
"9062",9062,128,1,160,2.24,3.61,1,0
"9063",9063,22,1,160,2.19,3.16,1,1
"9064",9064,120,1,160,3.44,2.86,1,0
"9065",9065,50,1,160,2.29,3.05,1,0
"9066",9066,73,1,160,3.58,2.94,1,1
"9067",9067,28,1,160,2.66,3.17,1,0
"9068",9068,53,1,160,2.33,3.56,3,1
"9069",9069,54,1,160,2.25,3.12,1,1
"9070",9070,104,1,161,3.06,2.99,7,0
"9071",9071,60,1,161,4.12,3.08,6,0
"9072",9072,125,1,161,3.97,3.19,5,1
"9073",9073,64,1,161,2.73,3.29,6,0
"9074",9074,108,1,161,3.43,3.27,5,0
"9075",9075,112,1,161,2.98,3.39,6,1
"9076",9076,21,1,161,4.49,3.12,5,0
"9077",9077,115,1,161,2.36,2.89,5,0
"9078",9078,222,1,161,2.06,2.86,6,0
"9079",9079,97,1,161,4.7,3.7,5,0
"9080",9080,49,1,161,1.65,3.11,4,0
"9081",9081,178,1,161,3.08,3.32,4,0
"9082",9082,136,1,161,3.3,2.98,4,0
"9083",9083,116,1,161,2.42,4.32,5,1
"9084",9084,32,1,161,0.89,3.01,3,0
"9085",9085,53,1,161,2.19,3.51,4,0
"9086",9086,111,1,161,2.33,4.38,4,0
"9087",9087,85,1,161,2.33,3.57,3,0
"9088",9088,100,1,161,2.94,3.1,4,0
"9089",9089,123,1,161,3.89,3.07,4,0
"9090",9090,102,1,161,2.09,3.51,3,0
"9091",9091,16,1,161,2.55,3.6,4,0
"9092",9092,20,1,161,3.3,3.22,3,0
"9093",9093,223,1,161,2.58,3.25,4,0
"9094",9094,22,1,161,3.14,3.1,3,0
"9095",9095,198,1,161,3.04,3.44,3,0
"9096",9096,69,1,161,2.11,3.37,4,0
"9097",9097,99,1,161,3.09,3.12,3,1
"9098",9098,52,1,161,3.71,3.05,4,1
"9099",9099,46,1,161,2.51,3.26,2,0
"9100",9100,78,1,161,2.54,3.22,3,1
"9101",9101,42,1,161,2.7,3.19,2,1
"9102",9102,83,1,161,2.82,3.74,3,0
"9103",9103,115,1,161,2.84,3.15,2,1
"9104",9104,50,1,161,4.05,3.03,2,0
"9105",9105,62,1,161,4.31,3.37,2,1
"9106",9106,71,1,161,2.9,3.03,3,1
"9107",9107,121,1,161,3,3.29,2,0
"9108",9108,31,1,161,4.24,3.35,2,1
"9109",9109,37,1,161,3.04,3.72,3,0
"9110",9110,97,1,161,2.75,3.04,2,1
"9111",9111,92,1,161,2.63,3.37,3,0
"9112",9112,110,1,161,2.96,3.31,2,0
"9113",9113,36,1,161,2.87,3.82,2,1
"9114",9114,128,1,161,3.01,3.25,3,1
"9115",9115,127,1,161,2.29,3.25,2,1
"9116",9116,22,1,161,2.59,2.79,3,0
"9117",9117,98,1,161,2.32,3.45,2,0
"9118",9118,108,1,161,2.32,3.45,2,1
"9119",9119,33,1,161,3.24,3.22,2,0
"9120",9120,28,1,161,3.64,3.18,1,0
"9121",9121,205,1,161,3.7,3.61,2,0
"9122",9122,87,1,161,4.63,3.56,1,0
"9123",9123,107,1,161,2.6,3.64,2,0
"9124",9124,79,1,161,3.93,3.37,1,1
"9125",9125,78,1,161,3.04,3.15,1,0
"9126",9126,127,1,161,3.09,2.93,2,0
"9127",9127,117,1,161,3.22,3.28,2,0
"9128",9128,105,1,161,4.55,3.07,1,0
"9129",9129,102,1,161,3.37,3.95,2,0
"9130",9130,64,1,161,3.32,3.1,1,0
"9131",9131,118,1,161,3.38,3.18,1,0
"9132",9132,20,1,161,3.52,3.31,2,1
"9133",9133,214,1,161,1.05,2.96,1,0
"9134",9134,109,1,161,2.05,3.5,2,0
"9135",9135,79,1,161,3.56,3.29,2,0
"9136",9136,62,1,161,0.7,2.99,1,1
"9137",9137,18,1,161,2.85,3.02,2,0
"9138",9138,157,1,161,2.46,3.38,1,0
"9139",9139,39,1,161,2.6,3.69,2,0
"9140",9140,68,1,161,2.4,3.32,1,1
"9141",9141,75,1,161,2.6,3.2,1,0
"9142",9142,158,1,161,2.6,3.2,1,0
"9143",9143,32,1,161,3.1,2.93,1,0
"9144",9144,123,1,161,2.26,3.29,1,0
"9145",9145,122,1,161,3.16,3.62,1,0
"9146",9146,33,1,161,2.68,3.22,1,0
"9147",9147,91,1,161,3.15,2.91,1,1
"9148",9148,182,1,161,3.14,3.35,1,0
"9149",9149,23,1,161,2.94,3.08,1,0
"9150",9150,92,1,161,1.95,3.61,1,0
"9151",9151,117,1,161,2.99,2.9,1,1
"9152",9152,120,1,161,2.82,2.85,1,1
"9153",9153,87,1,162,2.36,3.31,1,0
"9154",9154,165,1,162,3.07,3.71,1,0
"9155",9155,87,1,162,2.98,3.16,1,1
"9156",9156,111,1,162,3.58,3.38,1,0
"9157",9157,89,1,162,2.6,2.82,1,0
"9158",9158,29,1,162,2.2,3.24,1,0
"9159",9159,22,1,162,2.43,3.52,1,1
"9160",9160,76,1,162,2.74,2.86,1,0
"9161",9161,154,1,162,1.7,3.04,1,1
"9162",9162,94,1,162,2.47,3.28,5,1
"9163",9163,130,1,162,2.3,2.8,5,0
"9164",9164,122,1,162,3.71,2.97,5,1
"9165",9165,54,1,162,2.37,3.55,6,0
"9166",9166,92,1,162,1.39,3.12,4,0
"9167",9167,232,1,162,2.57,4.15,4,1
"9168",9168,87,1,162,3.17,2.79,6,0
"9169",9169,157,1,162,2.04,3.04,3,1
"9170",9170,131,1,162,2.76,2.94,4,0
"9171",9171,13,1,162,3.33,2.77,4,0
"9172",9172,112,1,162,2.14,3.19,3,0
"9173",9173,55,1,162,2.89,3.4,3,0
"9174",9174,169,1,162,2.89,3.4,3,0
"9175",9175,38,1,162,1.81,3.47,3,0
"9176",9176,175,1,162,1.68,3.06,3,0
"9177",9177,108,1,162,2.71,3.13,3,1
"9178",9178,59,1,162,2.85,3.29,2,0
"9179",9179,113,1,162,1.17,2.75,2,0
"9180",9180,104,1,162,2.46,3.59,2,0
"9181",9181,73,1,162,2.36,3.99,3,1
"9182",9182,24,1,162,2.31,3.47,2,0
"9183",9183,17,1,162,2.32,2.9,2,1
"9184",9184,192,1,162,2.12,4.21,2,1
"9185",9185,52,1,162,1.94,3.63,3,0
"9186",9186,50,1,162,2.99,2.83,2,1
"9187",9187,99,1,162,2.76,3.05,2,1
"9188",9188,12,1,162,2.7,3.84,3,0
"9189",9189,102,1,162,2.1,3.8,2,1
"9190",9190,38,1,162,2.38,4.09,3,1
"9191",9191,46,1,162,2.56,3.06,2,0
"9192",9192,144,1,162,3.85,3.54,2,1
"9193",9193,46,1,162,2.91,4.3,3,0
"9194",9194,42,1,162,1.7,3.63,2,0
"9195",9195,75,1,162,2.68,4.1,2,0
"9196",9196,84,1,162,2.66,2.97,2,0
"9197",9197,67,1,162,3.31,3.23,3,1
"9198",9198,54,1,162,2.12,3.04,3,1
"9199",9199,113,1,162,2.43,3.42,2,1
"9200",9200,175,1,162,2.71,4.03,2,1
"9201",9201,46,1,162,2.93,3.13,2,0
"9202",9202,88,1,162,2.69,3.16,2,0
"9203",9203,45,1,162,2.62,2.82,2,1
"9204",9204,48,1,162,3.28,3.97,2,0
"9205",9205,60,1,162,2.98,3.09,2,1
"9206",9206,35,1,162,2.77,3.6,3,0
"9207",9207,1,1,162,2.79,3.14,2,0
"9208",9208,100,1,162,2.76,3.28,2,0
"9209",9209,21,1,162,2.82,3.29,3,0
"9210",9210,35,1,162,3.08,3.91,3,0
"9211",9211,179,1,162,3.5,3.1,2,1
"9212",9212,65,1,162,2.69,3.87,2,1
"9213",9213,23,1,162,2.2,3.44,1,0
"9214",9214,84,1,162,3.31,3.28,2,1
"9215",9215,69,1,162,3.44,3.17,2,0
"9216",9216,155,1,162,2.21,3.73,2,0
"9217",9217,148,1,162,3.04,3.47,2,0
"9218",9218,101,1,162,2.14,3.33,1,0
"9219",9219,111,1,162,2.19,3.14,1,1
"9220",9220,98,1,162,3.19,3.38,2,0
"9221",9221,197,1,162,3.11,3.23,2,0
"9222",9222,151,1,162,2.89,4.09,2,0
"9223",9223,43,1,162,2.01,3.62,1,0
"9224",9224,77,1,162,2.3,3.81,2,0
"9225",9225,85,1,162,1.92,2.98,1,1
"9226",9226,127,1,162,1.95,3.77,2,0
"9227",9227,152,1,162,2.26,3.24,1,0
"9228",9228,37,1,162,2.6,3.66,2,0
"9229",9229,52,1,162,2.25,3.44,1,1
"9230",9230,67,1,162,1.99,3.1,1,1
"9231",9231,138,1,162,2.89,3.29,1,0
"9232",9232,22,1,162,1.21,2.87,1,0
"9233",9233,132,1,162,2.77,3.14,2,1
"9234",9234,220,1,162,2.24,2.94,1,1
"9235",9235,35,1,162,3.35,4.14,1,1
"9236",9236,100,1,162,1.97,3.25,2,0
"9237",9237,67,1,162,2.58,3.32,1,1
"9238",9238,137,1,162,3.18,3.38,1,0
"9239",9239,116,1,162,3.3,3.03,2,0
"9240",9240,128,1,162,2.7,3.72,1,0
"9241",9241,78,1,162,4.36,2.86,2,1
"9242",9242,93,1,162,2.8,3.29,1,0
"9243",9243,57,1,162,3.55,3.31,1,1
"9244",9244,107,1,162,2.56,3.07,1,0
"9245",9245,53,1,162,2.85,3.04,1,0
"9246",9246,197,1,162,2.73,3.7,1,1
"9247",9247,49,1,162,2.81,3.25,1,0
"9248",9248,57,1,162,2.91,3.08,1,0
"9249",9249,55,1,162,2.32,3.15,1,0
"9250",9250,59,1,162,2.11,3.05,1,1
"9251",9251,155,1,162,3.17,3.1,1,0
"9252",9252,258,1,162,2.36,3.14,1,1
"9253",9253,24,1,163,1.26,3.02,8,1
"9254",9254,96,1,163,2.99,2.93,7,0
"9255",9255,62,1,163,3,2.81,5,1
"9256",9256,247,1,163,1.73,2.97,4,0
"9257",9257,288,1,163,2.69,3.3,4,0
"9258",9258,95,1,163,2.72,3.18,3,1
"9259",9259,119,1,163,1.95,3.06,2,0
"9260",9260,164,1,163,1.42,2.93,3,0
"9261",9261,112,1,163,2.62,3.18,2,0
"9262",9262,106,1,163,2.29,3.05,1,0
"9263",9263,107,1,163,3,3.34,2,0
"9264",9264,130,1,163,1.75,3.02,2,0
"9265",9265,133,1,163,1.97,3.15,1,0
"9266",9266,294,1,163,1.96,3.22,1,1
"9267",9267,329,0,163,1.59,3.09,1,1
"9268",9268,86,1,163,1.86,4.01,2,0
"9269",9269,95,1,163,3.9,3.24,1,1
"9270",9270,177,1,163,3.34,3.07,1,1
"9271",9271,129,1,163,3.12,3.1,3,0
"9272",9272,190,1,163,2.27,3.26,1,0
"9273",9273,23,1,163,2.68,2.98,1,0
"9274",9274,152,1,163,1.69,3.08,1,1
"9275",9275,246,1,163,1.36,3.23,1,0
"9276",9276,23,1,163,1.49,3,1,1
"9277",9277,76,1,163,2.28,3.13,1,1
"9278",9278,65,1,163,1.17,3.24,1,0
"9279",9279,251,1,163,1.64,3.3,1,0
"9280",9280,286,1,164,2.32,3.62,10,0
"9281",9281,52,1,164,2.09,2.96,11,0
"9282",9282,222,1,164,1.27,3.21,7,0
"9283",9283,58,1,164,2.28,3.38,7,1
"9284",9284,71,1,164,1.67,2.92,6,0
"9285",9285,185,1,164,2.06,3.03,6,1
"9286",9286,178,1,164,2.57,2.99,7,0
"9287",9287,109,1,164,0.7,2.91,6,0
"9288",9288,206,1,164,2.26,3.43,7,1
"9289",9289,185,1,164,2.69,3.11,5,0
"9290",9290,62,1,164,2.75,2.56,6,0
"9291",9291,54,1,164,2.03,3.32,4,0
"9292",9292,97,1,164,1.82,3.13,5,0
"9293",9293,190,1,164,2.24,3.01,4,1
"9294",9294,212,1,164,2.24,3.01,4,1
"9295",9295,81,1,164,1.28,2.68,4,0
"9296",9296,18,1,164,4.46,3.04,3,0
"9297",9297,115,1,164,3.11,3.04,4,1
"9298",9298,238,1,164,2.73,3.61,3,1
"9299",9299,43,1,164,1.73,3.42,3,1
"9300",9300,59,1,164,1.95,3.73,4,1
"9301",9301,160,1,164,2.83,3.01,3,0
"9302",9302,99,1,164,1.47,3.45,3,0
"9303",9303,169,1,164,1.89,3.37,4,1
"9304",9304,138,1,164,2.69,3.08,3,1
"9305",9305,107,1,164,3.37,3.27,2,1
"9306",9306,201,1,164,2.07,3.27,3,0
"9307",9307,325,0,164,1.75,3.04,2,1
"9308",9308,139,1,164,2.79,3.03,2,0
"9309",9309,188,1,164,1.8,3.32,2,1
"9310",9310,36,1,164,1.6,3.33,3,1
"9311",9311,100,1,164,2.63,3.16,2,1
"9312",9312,43,1,164,2.03,3.16,3,1
"9313",9313,72,1,164,2.12,3.26,2,1
"9314",9314,35,1,164,2.08,2.69,3,0
"9315",9315,125,1,164,2.97,2.96,2,0
"9316",9316,56,1,164,2.2,3.24,3,0
"9317",9317,72,1,164,2.79,3.12,2,0
"9318",9318,127,1,164,0.73,3.09,2,0
"9319",9319,191,1,164,1.48,2.96,3,1
"9320",9320,232,1,164,2.07,2.95,2,0
"9321",9321,102,1,164,2.01,3.63,3,0
"9322",9322,99,1,164,1.52,2.95,2,0
"9323",9323,78,1,164,2.98,3.12,1,0
"9324",9324,161,1,164,2.12,3.11,2,0
"9325",9325,166,1,164,2.32,3.32,2,0
"9326",9326,65,1,164,1.28,3.79,3,0
"9327",9327,23,1,164,2.46,3.17,1,0
"9328",9328,46,1,164,2.65,3.16,3,1
"9329",9329,72,1,164,1.77,3.08,2,0
"9330",9330,224,1,164,1.7,2.83,1,0
"9331",9331,74,1,164,2.05,3.08,1,1
"9332",9332,143,1,164,1.9,3.17,2,1
"9333",9333,66,1,164,3.05,3.14,1,1
"9334",9334,107,1,164,2.09,2.96,1,1
"9335",9335,66,1,164,1.12,3.35,2,0
"9336",9336,165,1,164,2.85,2.88,1,0
"9337",9337,171,1,164,2.25,2.93,2,0
"9338",9338,172,1,164,1.74,3.94,2,1
"9339",9339,39,1,164,2.2,3.31,1,0
"9340",9340,182,1,164,2.15,3.14,1,0
"9341",9341,178,1,164,1.67,2.99,1,1
"9342",9342,232,1,164,1.67,2.99,1,0
"9343",9343,281,1,164,1.55,3.74,1,0
"9344",9344,21,1,164,2.06,2.95,2,1
"9345",9345,136,1,164,0.7,2.96,1,1
"9346",9346,54,1,164,1.76,3.12,2,0
"9347",9347,294,0,164,3.63,3.07,1,1
"9348",9348,97,1,164,2.24,3.04,1,0
"9349",9349,119,1,164,1.42,2.93,2,1
"9350",9350,115,1,164,1.61,3.02,1,1
"9351",9351,117,1,164,2.39,2.75,1,0
"9352",9352,244,1,164,1.16,3.64,2,0
"9353",9353,80,1,164,1.22,3.43,1,0
"9354",9354,290,1,164,1.05,3.43,2,0
"9355",9355,81,1,164,1.6,3.25,1,0
"9356",9356,267,1,164,1.86,3.32,1,1
"9357",9357,199,1,164,1.37,3,1,0
"9358",9358,148,1,164,1.86,2.81,1,1
"9359",9359,37,1,164,1.96,2.81,1,0
"9360",9360,109,1,164,2.37,3.05,1,0
"9361",9361,139,1,164,2.53,3.16,1,1
"9362",9362,68,1,164,1.13,3.21,1,1
"9363",9363,299,0,164,1.35,2.97,1,0
"9364",9364,145,1,164,2,3.08,1,1
"9365",9365,39,1,164,1.48,3.33,1,0
"9366",9366,31,1,164,2.13,3.47,1,0
"9367",9367,28,1,164,2.44,3.62,1,1
"9368",9368,162,1,165,2.18,3.19,1,1
"9369",9369,59,1,165,2.54,2.97,1,0
"9370",9370,23,1,165,3.19,3.34,1,0
"9371",9371,29,1,165,1.95,2.98,1,1
"9372",9372,128,1,165,3.05,3.23,8,0
"9373",9373,81,1,165,2.88,3.5,5,0
"9374",9374,87,1,165,2.3,4.15,6,1
"9375",9375,79,1,165,2.48,3.18,5,1
"9376",9376,65,1,165,1.56,3.76,5,0
"9377",9377,120,1,165,2.8,3.59,6,0
"9378",9378,68,1,165,3.11,3.65,5,0
"9379",9379,92,1,165,2.69,3.16,7,1
"9380",9380,119,1,165,1.92,2.89,4,0
"9381",9381,108,1,165,1.86,3.48,5,0
"9382",9382,25,1,165,4.69,3.19,4,1
"9383",9383,81,1,165,2.26,3.12,4,0
"9384",9384,125,1,165,3.72,3.53,4,0
"9385",9385,32,1,165,2.69,2.72,4,0
"9386",9386,55,1,165,2.01,3.17,3,0
"9387",9387,125,1,165,2.87,4.34,4,0
"9388",9388,135,1,165,0.97,3.47,2,0
"9389",9389,104,1,165,2.57,3.4,3,0
"9390",9390,48,1,165,2.48,3.13,3,0
"9391",9391,39,1,165,2.61,3.14,2,0
"9392",9392,97,1,165,2.52,3.19,3,1
"9393",9393,44,1,165,2.47,2.95,4,1
"9394",9394,135,1,165,2.61,3.36,4,0
"9395",9395,82,1,165,2.42,3,5,1
"9396",9396,104,1,165,2.24,4.24,4,0
"9397",9397,39,1,165,2.24,2.99,2,1
"9398",9398,119,1,165,1.58,3.45,3,0
"9399",9399,46,1,165,2.1,3.74,2,1
"9400",9400,82,1,165,3.06,3.47,3,0
"9401",9401,19,1,165,2.17,3.16,3,0
"9402",9402,65,1,165,2.56,3.34,2,1
"9403",9403,81,1,165,2.62,3.76,3,0
"9404",9404,131,1,165,3.11,3.53,3,0
"9405",9405,108,1,165,2.53,3.13,2,1
"9406",9406,130,1,165,2.62,3.02,3,1
"9407",9407,76,1,165,3.75,3.91,3,0
"9408",9408,131,1,165,2.11,3.12,3,0
"9409",9409,98,1,165,2.69,3.53,2,1
"9410",9410,71,1,165,2.61,3.68,2,0
"9411",9411,54,1,165,1.9,4.11,2,0
"9412",9412,71,1,165,2.4,3.01,3,0
"9413",9413,143,1,165,2.21,3.06,2,0
"9414",9414,174,1,165,2.51,3.36,3,1
"9415",9415,217,1,165,2.35,2.88,1,0
"9416",9416,25,1,165,2.9,3.46,2,0
"9417",9417,107,1,165,2.78,3.13,2,0
"9418",9418,126,1,165,3.07,4.16,1,0
"9419",9419,126,1,165,2.25,3.44,2,0
"9420",9420,121,1,165,2.97,2.97,1,0
"9421",9421,151,1,165,3.42,3.76,1,1
"9422",9422,72,1,165,2.93,3.2,2,1
"9423",9423,123,1,165,2.52,3.12,2,1
"9424",9424,18,1,165,2.83,3.53,1,0
"9425",9425,66,1,165,1.81,2.97,1,1
"9426",9426,140,1,165,2.67,3.41,1,0
"9427",9427,68,1,165,3.69,3.76,1,0
"9428",9428,50,1,165,2.85,3.14,1,1
"9429",9429,173,1,165,2.35,3.51,1,0
"9430",9430,127,1,165,2.38,3.13,1,0
"9431",9431,24,1,165,2.85,3.66,1,0
"9432",9432,264,1,165,2.49,2.95,1,1
"9433",9433,65,1,165,1.05,3.08,1,1
"9434",9434,168,1,165,2.42,2.97,1,0
"9435",9435,28,1,165,3.1,3.37,1,0
"9436",9436,74,1,165,1.17,2.74,1,0
"9437",9437,104,1,165,2.7,3.71,1,1
"9438",9438,54,1,165,2.53,2.96,1,0
"9439",9439,68,1,165,2.17,3.47,1,1
"9440",9440,67,1,165,2.25,3.24,1,0
"9441",9441,161,1,165,1.7,3.19,1,0
"9442",9442,110,1,165,2.83,3.34,1,1
"9443",9443,88,1,165,2.74,3.24,1,1
"9444",9444,134,1,165,3.11,3.34,1,0
"9445",9445,72,1,165,1.89,3.06,1,0
"9446",9446,60,1,165,2.64,3.28,1,0
"9447",9447,59,1,165,3.09,3.48,1,0
"9448",9448,46,1,165,2.75,3.25,1,1
"9449",9449,9,1,165,1.95,3.01,1,0
"9450",9450,81,1,165,2.8,3.59,1,1
"9451",9451,314,0,166,2.43,3.26,1,0
"9452",9452,154,1,166,2.55,3.49,1,0
"9453",9453,80,1,166,3.32,3.25,1,0
"9454",9454,132,1,166,2.43,2.95,6,0
"9455",9455,42,1,166,3.95,3.17,5,1
"9456",9456,19,1,166,4.11,3.56,4,0
"9457",9457,317,1,166,1.61,3.06,4,0
"9458",9458,232,1,166,1.97,3.37,5,1
"9459",9459,153,1,166,2.68,3.05,4,0
"9460",9460,311,0,166,2.44,3.17,3,0
"9461",9461,86,1,166,2.65,3.69,4,0
"9462",9462,181,1,166,3.15,2.64,3,0
"9463",9463,265,1,166,2.9,3.28,4,0
"9464",9464,78,1,166,2.2,3.35,3,0
"9465",9465,162,1,166,2.2,3.35,3,0
"9466",9466,172,1,166,2.67,3.56,2,0
"9467",9467,81,1,166,3.04,3.62,3,1
"9468",9468,297,0,166,2.98,3.02,2,1
"9469",9469,24,1,166,3.49,3.3,3,1
"9470",9470,213,1,166,2.43,2.91,2,1
"9471",9471,203,1,166,2.02,3.03,3,1
"9472",9472,132,1,166,1.35,3.6,2,0
"9473",9473,298,1,166,2.01,3.1,2,0
"9474",9474,240,1,166,2.02,3.38,2,0
"9475",9475,316,1,166,2,3.05,3,1
