"Package","Item","Title","Rows","Cols","n_character","n_binary","n_factor","n_logical","n_numeric","CSV","Doc"
"stevedata","DJIA","Dow Jones Industrial Average, 1885-Present",36951,2,0,0,0,0,1,"https://jemus42.github.io/Rdatasets/csv/stevedata/DJIA.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/DJIA.html"
"stevedata","DST","Casualties/Fatalities in the U.S. for Drunk-Driving, Suicide, and Terrorism",49,5,0,0,0,0,5,"https://jemus42.github.io/Rdatasets/csv/stevedata/DST.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/DST.html"
"stevedata","eight_schools","The Effect of Special Preparation on SAT-V Scores in Eight Randomized Experiments",8,6,1,0,0,0,5,"https://jemus42.github.io/Rdatasets/csv/stevedata/eight_schools.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/eight_schools.html"
"stevedata","election_turnout","State-Level Education and Voter Turnout in 2016",51,14,3,2,0,0,11,"https://jemus42.github.io/Rdatasets/csv/stevedata/election_turnout.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/election_turnout.html"
"stevedata","eq_passengercars","Export Quality Data for Passenger Cars, 1963-2014",60424,6,1,0,2,0,3,"https://jemus42.github.io/Rdatasets/csv/stevedata/eq_passengercars.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/eq_passengercars.html"
"stevedata","ESS9GB","British Attitudes Toward Immigration (2018-19)",1905,19,4,2,0,0,13,"https://jemus42.github.io/Rdatasets/csv/stevedata/ESS9GB.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/ESS9GB.html"
"stevedata","ESSBE5","Trust in the Police in Belgium (European Social Survey, Round 5)",1704,10,2,1,0,0,8,"https://jemus42.github.io/Rdatasets/csv/stevedata/ESSBE5.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/ESSBE5.html"
"stevedata","eustates","EU Member States (Current as of 2019)",28,3,2,0,0,0,0,"https://jemus42.github.io/Rdatasets/csv/stevedata/eustates.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/eustates.html"
"stevedata","fakeAPI","Hypothetical (Fake) Data on Academic Performance",10000,11,3,0,0,0,8,"https://jemus42.github.io/Rdatasets/csv/stevedata/fakeAPI.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/fakeAPI.html"
"stevedata","fakeLogit","Fake Data for a Logistic Regression",10000,2,0,1,0,0,2,"https://jemus42.github.io/Rdatasets/csv/stevedata/fakeLogit.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/fakeLogit.html"
"stevedata","fakeTSCS","Fake Data for a Time-Series Cross-Section",2500,8,1,1,0,0,7,"https://jemus42.github.io/Rdatasets/csv/stevedata/fakeTSCS.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/fakeTSCS.html"
"stevedata","fakeTSD","Fake Data for a Time-Series",100,5,0,1,0,0,5,"https://jemus42.github.io/Rdatasets/csv/stevedata/fakeTSD.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/fakeTSD.html"
"stevedata","ghp100k","Gun Homicide Rate per 100,000 People, by Country",561,3,1,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/stevedata/ghp100k.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/ghp100k.html"
"stevedata","gss_abortion","Abortion Opinions in the General Social Survey",64814,18,3,9,0,0,15,"https://jemus42.github.io/Rdatasets/csv/stevedata/gss_abortion.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/gss_abortion.html"
"stevedata","gss_spending","Attitudes Toward National Spending in the General Social Survey (2018)",2348,33,0,1,0,0,33,"https://jemus42.github.io/Rdatasets/csv/stevedata/gss_spending.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/gss_spending.html"
"stevedata","gss_wages","The Gender Pay Gap in the General Social Survey",61697,11,5,1,0,0,6,"https://jemus42.github.io/Rdatasets/csv/stevedata/gss_wages.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/gss_wages.html"
"stevedata","Guber99","School Expenditures and Test Scores for 50 States, 1994-95",50,8,1,0,0,0,7,"https://jemus42.github.io/Rdatasets/csv/stevedata/Guber99.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/Guber99.html"
"stevedata","illiteracy30","Illiteracy in the Population 10 Years Old and Over, 1930",49,11,1,0,0,0,10,"https://jemus42.github.io/Rdatasets/csv/stevedata/illiteracy30.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/illiteracy30.html"
"stevedata","LOTI","Land-Ocean Temperature Index, 1880-2020",1692,2,0,0,0,0,1,"https://jemus42.github.io/Rdatasets/csv/stevedata/LOTI.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/LOTI.html"
"stevedata","LTPT","Long-Term Price Trends for Computers, TVs, and Related Items",1704,3,1,0,0,0,1,"https://jemus42.github.io/Rdatasets/csv/stevedata/LTPT.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/LTPT.html"
"stevedata","LTWT","""Let Them Watch TV""",2377,3,0,0,1,0,1,"https://jemus42.github.io/Rdatasets/csv/stevedata/LTWT.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/LTWT.html"
"stevedata","min_wage","History of Federal Minimum Wage Rates Under the Fair Labor Standards Act, 1938-2009",23,2,0,0,0,0,1,"https://jemus42.github.io/Rdatasets/csv/stevedata/min_wage.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/min_wage.html"
"stevedata","mm_mlda","Minimum Legal Drinking Age Fatalities Data",50,19,0,0,0,0,19,"https://jemus42.github.io/Rdatasets/csv/stevedata/mm_mlda.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/mm_mlda.html"
"stevedata","mm_nhis","Data from the 2009 National Health Interview Survey (NHIS)",18790,10,0,4,0,0,10,"https://jemus42.github.io/Rdatasets/csv/stevedata/mm_nhis.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/mm_nhis.html"
"stevedata","mvprod","Motor Vehicle Production by Country, 1950-2019",1206,3,1,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/stevedata/mvprod.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/mvprod.html"
"stevedata","nesarc_drinkspd","The Usual Daily Drinking Habits of Americans (NESARC, 2001-2)",43093,8,0,1,0,0,8,"https://jemus42.github.io/Rdatasets/csv/stevedata/nesarc_drinkspd.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/nesarc_drinkspd.html"
"stevedata","Newhouse77","Medical-Care Expenditure: A Cross-National Survey (Newhouse, 1977)",13,5,1,0,0,0,4,"https://jemus42.github.io/Rdatasets/csv/stevedata/Newhouse77.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/Newhouse77.html"
"stevedata","ODGI","Ozone Depleting Gas Index Data, 1992-2019",56,16,1,1,0,0,15,"https://jemus42.github.io/Rdatasets/csv/stevedata/ODGI.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/ODGI.html"
"stevedata","Presidents","U.S. Presidents and Their Terms in Office",45,3,1,0,0,0,0,"https://jemus42.github.io/Rdatasets/csv/stevedata/Presidents.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/Presidents.html"
"stevedata","pwt_sample","Penn World Table (9.1) Macroeconomic Data for Select Countries, 1950-2017",1428,7,2,0,0,0,5,"https://jemus42.github.io/Rdatasets/csv/stevedata/pwt_sample.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/pwt_sample.html"
"stevedata","quartets","Anscombe's (1973) Quartets",44,3,1,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/stevedata/quartets.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/quartets.html"
"stevedata","recessions","United States Recessions, 1855-present",35,8,0,0,0,0,6,"https://jemus42.github.io/Rdatasets/csv/stevedata/recessions.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/recessions.html"
"stevedata","SCP16","South Carolina County GOP/Democratic Primary Data, 2016",46,15,1,0,0,0,14,"https://jemus42.github.io/Rdatasets/csv/stevedata/SCP16.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/SCP16.html"
"stevedata","sealevels","Global Average Absolute Sea Level Change, 1880–2015",136,5,0,0,0,0,5,"https://jemus42.github.io/Rdatasets/csv/stevedata/sealevels.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/sealevels.html"
"stevedata","so2concentrations","Sulfur Dioxide Emissions, 1980-2020",41,4,0,0,0,0,4,"https://jemus42.github.io/Rdatasets/csv/stevedata/so2concentrations.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/so2concentrations.html"
"stevedata","steves_clothes","Steve's (Professional) Clothes, as of March 3, 2019",79,4,4,0,0,0,0,"https://jemus42.github.io/Rdatasets/csv/stevedata/steves_clothes.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/steves_clothes.html"
"stevedata","sugar_price","IMF Primary Commodity Price Data for Sugar",1316,3,1,0,0,0,1,"https://jemus42.github.io/Rdatasets/csv/stevedata/sugar_price.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/sugar_price.html"
"stevedata","therms","Thermometer Ratings for Donald Trump and Barack Obama",3080,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/stevedata/therms.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/therms.html"
"stevedata","turnips","Turnip prices in Animal Crossing (New Horizons)",278,3,1,0,0,0,1,"https://jemus42.github.io/Rdatasets/csv/stevedata/turnips.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/turnips.html"
"stevedata","TV16","The Individual Correlates of the Trump Vote in 2016",64600,21,2,4,0,0,19,"https://jemus42.github.io/Rdatasets/csv/stevedata/TV16.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/TV16.html"
"stevedata","ukg_eeri","United Kingdom Effective Exchange Rate Index Data, 1990-2019",7583,2,1,0,0,0,0,"https://jemus42.github.io/Rdatasets/csv/stevedata/ukg_eeri.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/ukg_eeri.html"
"stevedata","uniondensity","Cross-National Rates of Trade Union Density",20,5,1,0,0,0,4,"https://jemus42.github.io/Rdatasets/csv/stevedata/uniondensity.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/uniondensity.html"
"stevedata","usa_chn_gdp_forecasts","United States-China GDP and GDP Forecasts, 1960-2050",182,12,1,1,0,0,11,"https://jemus42.github.io/Rdatasets/csv/stevedata/usa_chn_gdp_forecasts.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/usa_chn_gdp_forecasts.html"
"stevedata","usa_computers","Percentage of U.S. Households with Computer Access, by Year",19,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/stevedata/usa_computers.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/usa_computers.html"
"stevedata","usa_migration","U.S. Inbound/Outbound Migration Data, 1990-2017",3535,5,3,1,0,0,2,"https://jemus42.github.io/Rdatasets/csv/stevedata/usa_migration.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/usa_migration.html"
"stevedata","usa_states","State Abbreviations, Names, and Regions/Divisions",51,4,4,0,0,0,0,"https://jemus42.github.io/Rdatasets/csv/stevedata/usa_states.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/usa_states.html"
"stevedata","usa_tradegdp","U.S. Trade and GDP, 1790-2018",229,5,0,0,0,0,5,"https://jemus42.github.io/Rdatasets/csv/stevedata/usa_tradegdp.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/usa_tradegdp.html"
"stevedata","wvs_ccodes","Syncing Word Values Survey Country Codes with CoW Codes",112,3,1,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/stevedata/wvs_ccodes.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/wvs_ccodes.html"
"stevedata","wvs_immig","Attitudes about Immigration in the World Values Survey",310388,6,1,0,0,0,5,"https://jemus42.github.io/Rdatasets/csv/stevedata/wvs_immig.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/wvs_immig.html"
"stevedata","wvs_justifbribe","Attitudes about the Justifiability of Bribe-Taking in the World Values Survey",348532,6,1,0,0,0,5,"https://jemus42.github.io/Rdatasets/csv/stevedata/wvs_justifbribe.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/wvs_justifbribe.html"
"stevedata","wvs_usa_abortion","Attitudes on the Justifiability of Abortion in the United States (World Values Survey, 1982-2011)",10387,16,0,5,0,0,16,"https://jemus42.github.io/Rdatasets/csv/stevedata/wvs_usa_abortion.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/wvs_usa_abortion.html"
"stevedata","wvs_usa_educat","Education Categories for the United States in the World Values Survey",42,6,3,0,0,0,3,"https://jemus42.github.io/Rdatasets/csv/stevedata/wvs_usa_educat.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/wvs_usa_educat.html"
"stevedata","wvs_usa_regions","Region Categories for the United States in the World Values Survey",63,6,5,0,0,0,1,"https://jemus42.github.io/Rdatasets/csv/stevedata/wvs_usa_regions.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/wvs_usa_regions.html"
"stevedata","yugo_sales","Yugo Sales in the United States, 1985-1992",24,3,1,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/stevedata/yugo_sales.csv","https://jemus42.github.io/Rdatasets/doc/stevedata/yugo_sales.html"
"survival","cancer","NCCTG Lung Cancer Data",228,10,0,2,0,0,10,"https://jemus42.github.io/Rdatasets/csv/survival/cancer.csv","https://jemus42.github.io/Rdatasets/doc/survival/cancer.html"
"survival","cgd","Chronic Granulotamous Disease data",203,16,0,6,5,0,10,"https://jemus42.github.io/Rdatasets/csv/survival/cgd.csv","https://jemus42.github.io/Rdatasets/doc/survival/cgd.html"
"survival","diabetic","Ddiabetic retinopathy",394,8,0,4,2,0,6,"https://jemus42.github.io/Rdatasets/csv/survival/diabetic.csv","https://jemus42.github.io/Rdatasets/doc/survival/diabetic.html"
"survival","flchain","Assay of serum free light chain for 7874 subjects.",7874,11,0,3,2,0,9,"https://jemus42.github.io/Rdatasets/csv/survival/flchain.csv","https://jemus42.github.io/Rdatasets/doc/survival/flchain.html"
"survival","heart","Stanford Heart Transplant data",172,8,0,3,1,0,7,"https://jemus42.github.io/Rdatasets/csv/survival/heart.csv","https://jemus42.github.io/Rdatasets/doc/survival/heart.html"
"survival","logan","Data from the 1972-78 GSS data used by Logan",838,4,0,1,3,0,1,"https://jemus42.github.io/Rdatasets/csv/survival/logan.csv","https://jemus42.github.io/Rdatasets/doc/survival/logan.html"
"survival","nwtco","Data from the National Wilm's Tumor Study",4028,9,0,5,0,1,8,"https://jemus42.github.io/Rdatasets/csv/survival/nwtco.csv","https://jemus42.github.io/Rdatasets/doc/survival/nwtco.html"
"survival","pbc","Mayo Clinic Primary Biliary Cholangitis Data",418,20,0,5,1,0,19,"https://jemus42.github.io/Rdatasets/csv/survival/pbc.csv","https://jemus42.github.io/Rdatasets/doc/survival/pbc.html"
"survival","retinopathy","Diabetic Retinopathy",394,9,0,5,3,0,6,"https://jemus42.github.io/Rdatasets/csv/survival/retinopathy.csv","https://jemus42.github.io/Rdatasets/doc/survival/retinopathy.html"
"survival","rhDNase","rhDNASE data set",767,8,0,1,0,0,6,"https://jemus42.github.io/Rdatasets/csv/survival/rhDNase.csv","https://jemus42.github.io/Rdatasets/doc/survival/rhDNase.html"
"survival","solder","Data from a soldering experiment",900,6,0,1,5,0,1,"https://jemus42.github.io/Rdatasets/csv/survival/solder.csv","https://jemus42.github.io/Rdatasets/doc/survival/solder.html"
"survival","tobin","Tobin's Tobit data",20,3,0,0,0,0,3,"https://jemus42.github.io/Rdatasets/csv/survival/tobin.csv","https://jemus42.github.io/Rdatasets/doc/survival/tobin.html"
"survival","transplant","Liver transplant waiting list",815,6,0,1,3,0,3,"https://jemus42.github.io/Rdatasets/csv/survival/transplant.csv","https://jemus42.github.io/Rdatasets/doc/survival/transplant.html"
"survival","udca","Data from a trial of usrodeoxycholic acid",170,15,0,2,0,0,5,"https://jemus42.github.io/Rdatasets/csv/survival/udca.csv","https://jemus42.github.io/Rdatasets/doc/survival/udca.html"
"texmex","liver","Liver related laboratory data",606,9,0,0,1,0,8,"https://jemus42.github.io/Rdatasets/csv/texmex/liver.csv","https://jemus42.github.io/Rdatasets/doc/texmex/liver.html"
"texmex","nidd","Rain, wavesurge, portpirie and nidd datasets.",154,1,0,0,0,0,1,"https://jemus42.github.io/Rdatasets/csv/texmex/nidd.csv","https://jemus42.github.io/Rdatasets/doc/texmex/nidd.html"
"texmex","portpirie","Rain, wavesurge, portpirie and nidd datasets.",65,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/texmex/portpirie.csv","https://jemus42.github.io/Rdatasets/doc/texmex/portpirie.html"
"texmex","rain","Rain, wavesurge, portpirie and nidd datasets.",17531,1,0,0,0,0,1,"https://jemus42.github.io/Rdatasets/csv/texmex/rain.csv","https://jemus42.github.io/Rdatasets/doc/texmex/rain.html"
"texmex","summer","Air pollution data, separately for summer and winter months",578,5,0,0,0,0,5,"https://jemus42.github.io/Rdatasets/csv/texmex/summer.csv","https://jemus42.github.io/Rdatasets/doc/texmex/summer.html"
"texmex","wavesurge","Rain, wavesurge, portpirie and nidd datasets.",2894,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/texmex/wavesurge.csv","https://jemus42.github.io/Rdatasets/doc/texmex/wavesurge.html"
"texmex","winter","Air pollution data, separately for summer and winter months",532,5,0,0,0,0,5,"https://jemus42.github.io/Rdatasets/csv/texmex/winter.csv","https://jemus42.github.io/Rdatasets/doc/texmex/winter.html"
"TH.data","birds","Habitat Suitability for Breeding Bird Communities",258,10,0,0,0,0,10,"https://jemus42.github.io/Rdatasets/csv/TH.data/birds.csv","https://jemus42.github.io/Rdatasets/doc/TH.data/birds.html"
"TH.data","bodyfat","Prediction of Body Fat by Skinfold Thickness, Circumferences, and Bone Breadths",71,10,0,0,0,0,10,"https://jemus42.github.io/Rdatasets/csv/TH.data/bodyfat.csv","https://jemus42.github.io/Rdatasets/doc/TH.data/bodyfat.html"
"TH.data","GBSG2","German Breast Cancer Study Group 2",686,10,0,3,3,0,7,"https://jemus42.github.io/Rdatasets/csv/TH.data/GBSG2.csv","https://jemus42.github.io/Rdatasets/doc/TH.data/GBSG2.html"
"TH.data","geyser","Old Faithful Geyser Data",299,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/TH.data/geyser.csv","https://jemus42.github.io/Rdatasets/doc/TH.data/geyser.html"
"TH.data","GlaucomaM","Glaucoma Database",196,63,0,1,1,0,62,"https://jemus42.github.io/Rdatasets/csv/TH.data/GlaucomaM.csv","https://jemus42.github.io/Rdatasets/doc/TH.data/GlaucomaM.html"
"TH.data","mammoexp","Mammography Experience Study",412,6,0,2,5,0,1,"https://jemus42.github.io/Rdatasets/csv/TH.data/mammoexp.csv","https://jemus42.github.io/Rdatasets/doc/TH.data/mammoexp.html"
"TH.data","mn6.9","I.Q. and attitude towards science",2982,5,0,5,1,0,4,"https://jemus42.github.io/Rdatasets/csv/TH.data/mn6.9.csv","https://jemus42.github.io/Rdatasets/doc/TH.data/mn6.9.html"
"TH.data","sphase","S-phase Fraction of Tumor Cells",109,3,0,1,0,1,2,"https://jemus42.github.io/Rdatasets/csv/TH.data/sphase.csv","https://jemus42.github.io/Rdatasets/doc/TH.data/sphase.html"
"TH.data","wpbc","Wisconsin Prognostic Breast Cancer Data",198,34,0,1,1,0,33,"https://jemus42.github.io/Rdatasets/csv/TH.data/wpbc.csv","https://jemus42.github.io/Rdatasets/doc/TH.data/wpbc.html"
"tidyr","billboard","Song rankings for Billboard top 100 in the year 2000",317,79,2,10,0,11,65,"https://jemus42.github.io/Rdatasets/csv/tidyr/billboard.csv","https://jemus42.github.io/Rdatasets/doc/tidyr/billboard.html"
"tidyr","construction","Completed construction in the US in 2018",9,9,1,0,0,1,7,"https://jemus42.github.io/Rdatasets/csv/tidyr/construction.csv","https://jemus42.github.io/Rdatasets/doc/tidyr/construction.html"
"tidyr","fish_encounters","Fish encounters",114,3,0,0,2,0,1,"https://jemus42.github.io/Rdatasets/csv/tidyr/fish_encounters.csv","https://jemus42.github.io/Rdatasets/doc/tidyr/fish_encounters.html"
"tidyr","population","World Health Organization TB data",4060,3,1,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/tidyr/population.csv","https://jemus42.github.io/Rdatasets/doc/tidyr/population.html"
"tidyr","relig_income","Pew religion and income survey",18,11,1,0,0,0,10,"https://jemus42.github.io/Rdatasets/csv/tidyr/relig_income.csv","https://jemus42.github.io/Rdatasets/doc/tidyr/relig_income.html"
"tidyr","smiths","Some data about the Smith family",2,5,1,2,0,0,4,"https://jemus42.github.io/Rdatasets/csv/tidyr/smiths.csv","https://jemus42.github.io/Rdatasets/doc/tidyr/smiths.html"
"tidyr","table1","Example tabular representations",6,4,1,1,0,0,3,"https://jemus42.github.io/Rdatasets/csv/tidyr/table1.csv","https://jemus42.github.io/Rdatasets/doc/tidyr/table1.html"
"tidyr","table2","Example tabular representations",12,4,2,2,0,0,2,"https://jemus42.github.io/Rdatasets/csv/tidyr/table2.csv","https://jemus42.github.io/Rdatasets/doc/tidyr/table2.html"
"tidyr","table3","Example tabular representations",6,3,2,1,0,0,1,"https://jemus42.github.io/Rdatasets/csv/tidyr/table3.csv","https://jemus42.github.io/Rdatasets/doc/tidyr/table3.html"
"tidyr","table4a","Example tabular representations",3,3,1,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/tidyr/table4a.csv","https://jemus42.github.io/Rdatasets/doc/tidyr/table4a.html"
"tidyr","table4b","Example tabular representations",3,3,1,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/tidyr/table4b.csv","https://jemus42.github.io/Rdatasets/doc/tidyr/table4b.html"
