"","age","sex","year","deaths","id"
"92.2013",45,"women",2013,73,92
"91.2013",45,"men",2013,100,91
"94.2013",46,"women",2013,76,94
"93.2013",46,"men",2013,121,93
"96.2013",47,"women",2013,83,96
"95.2013",47,"men",2013,115,95
"98.2013",48,"women",2013,87,98
"97.2013",48,"men",2013,123,97
"100.2013",49,"women",2013,88,100
"99.2013",49,"men",2013,146,99
"102.2013",50,"women",2013,80,102
"101.2013",50,"men",2013,176,101
"104.2013",51,"women",2013,122,104
"103.2013",51,"men",2013,153,103
"106.2013",52,"women",2013,130,106
"105.2013",52,"men",2013,165,105
"108.2013",53,"women",2013,140,108
"107.2013",53,"men",2013,221,107
"110.2013",54,"women",2013,140,110
"109.2013",54,"men",2013,228,109
"112.2013",55,"women",2013,158,112
"111.2013",55,"men",2013,234,111
"114.2013",56,"women",2013,177,114
"113.2013",56,"men",2013,238,113
"116.2013",57,"women",2013,178,116
"115.2013",57,"men",2013,275,115
"118.2013",58,"women",2013,200,118
"117.2013",58,"men",2013,299,117
"120.2013",59,"women",2013,264,120
"119.2013",59,"men",2013,332,119
"122.2013",60,"women",2013,213,122
"121.2013",60,"men",2013,393,121
"124.2013",61,"women",2013,252,124
"123.2013",61,"men",2013,451,123
"126.2013",62,"women",2013,307,126
"125.2013",62,"men",2013,456,125
"128.2013",63,"women",2013,357,128
"127.2013",63,"men",2013,551,127
"130.2013",64,"women",2013,408,130
"129.2013",64,"men",2013,590,129
"132.2013",65,"women",2013,473,132
"131.2013",65,"men",2013,652,131
"134.2013",66,"women",2013,521,134
"133.2013",66,"men",2013,749,133
"136.2013",67,"women",2013,535,136
"135.2013",67,"men",2013,807,135
"138.2013",68,"women",2013,637,138
"137.2013",68,"men",2013,878,137
"140.2013",69,"women",2013,570,140
"139.2013",69,"men",2013,914,139
"142.2013",70,"women",2013,618,142
"141.2013",70,"men",2013,911,141
"144.2013",71,"women",2013,588,144
"143.2013",71,"men",2013,927,143
"146.2013",72,"women",2013,567,146
"145.2013",72,"men",2013,843,145
"148.2013",73,"women",2013,725,148
"147.2013",73,"men",2013,943,147
"150.2013",74,"women",2013,728,150
"149.2013",74,"men",2013,1033,149
"152.2013",75,"women",2013,750,152
"151.2013",75,"men",2013,1071,151
"154.2013",76,"women",2013,863,154
"153.2013",76,"men",2013,1119,153
"156.2013",77,"women",2013,886,156
"155.2013",77,"men",2013,1126,155
"158.2013",78,"women",2013,955,158
"157.2013",78,"men",2013,1110,157
"160.2013",79,"women",2013,1018,160
"159.2013",79,"men",2013,1219,159
"162.2013",80,"women",2013,1244,162
"161.2013",80,"men",2013,1320,161
"164.2013",81,"women",2013,1292,164
"163.2013",81,"men",2013,1405,163
"166.2013",82,"women",2013,1442,166
"165.2013",82,"men",2013,1485,165
"168.2013",83,"women",2013,1594,168
"167.2013",83,"men",2013,1515,167
"170.2013",84,"women",2013,1709,170
"169.2013",84,"men",2013,1659,169
"172.2013",85,"women",2013,1781,172
"171.2013",85,"men",2013,1598,171
"174.2013",86,"women",2013,1933,174
"173.2013",86,"men",2013,1601,173
"176.2013",87,"women",2013,2073,176
"175.2013",87,"men",2013,1619,175
"178.2013",88,"women",2013,2125,178
"177.2013",88,"men",2013,1544,177
"180.2013",89,"women",2013,2260,180
"179.2013",89,"men",2013,1619,179
"182.2013",90,"women",2013,2186,182
"181.2013",90,"men",2013,1329,181
"184.2013",91,"women",2013,2271,184
"183.2013",91,"men",2013,1351,183
"186.2013",92,"women",2013,2081,186
"185.2013",92,"men",2013,1169,185
"188.2013",93,"women",2013,1864,188
"187.2013",93,"men",2013,981,187
"190.2013",94,"women",2013,1287,190
"189.2013",94,"men",2013,666,189
"192.2013",95,"women",2013,1231,192
"191.2013",95,"men",2013,480,191
"194.2013",96,"women",2013,969,194
"193.2013",96,"men",2013,356,193
"196.2013",97,"women",2013,768,196
"195.2013",97,"men",2013,250,195
"198.2013",98,"women",2013,569,198
"197.2013",98,"men",2013,171,197
"200.2013",99,"women",2013,475,200
"199.2013",99,"men",2013,116,199
"202.2013",100,"women",2013,752,202
"201.2013",100,"men",2013,156,201
"2.2014",0,"women",2014,100,2
"1.2014",0,"men",2014,151,1
"4.2014",1,"women",2014,13,4
"3.2014",1,"men",2014,12,3
"6.2014",2,"women",2014,2,6
"5.2014",2,"men",2014,3,5
"8.2014",3,"women",2014,5,8
"7.2014",3,"men",2014,9,7
"10.2014",4,"women",2014,5,10
"9.2014",4,"men",2014,2,9
"12.2014",5,"women",2014,7,12
"11.2014",5,"men",2014,4,11
"14.2014",6,"women",2014,8,14
"13.2014",6,"men",2014,3,13
"16.2014",7,"women",2014,2,16
"15.2014",7,"men",2014,6,15
"18.2014",8,"women",2014,4,18
"17.2014",8,"men",2014,2,17
"20.2014",9,"women",2014,3,20
"19.2014",9,"men",2014,2,19
"22.2014",10,"women",2014,2,22
"21.2014",10,"men",2014,1,21
"24.2014",11,"women",2014,4,24
"23.2014",11,"men",2014,3,23
"26.2014",12,"women",2014,2,26
"25.2014",12,"men",2014,6,25
"28.2014",13,"women",2014,4,28
"27.2014",13,"men",2014,7,27
"30.2014",14,"women",2014,3,30
"29.2014",14,"men",2014,5,29
"32.2014",15,"women",2014,8,32
"31.2014",15,"men",2014,8,31
"34.2014",16,"women",2014,5,34
"33.2014",16,"men",2014,13,33
"36.2014",17,"women",2014,10,36
"35.2014",17,"men",2014,15,35
"38.2014",18,"women",2014,9,38
"37.2014",18,"men",2014,19,37
"40.2014",19,"women",2014,14,40
"39.2014",19,"men",2014,29,39
"42.2014",20,"women",2014,11,42
"41.2014",20,"men",2014,45,41
"44.2014",21,"women",2014,7,44
"43.2014",21,"men",2014,41,43
"46.2014",22,"women",2014,22,46
"45.2014",22,"men",2014,39,45
"48.2014",23,"women",2014,14,48
"47.2014",23,"men",2014,55,47
"50.2014",24,"women",2014,23,50
"49.2014",24,"men",2014,44,49
"52.2014",25,"women",2014,15,52
"51.2014",25,"men",2014,51,51
"54.2014",26,"women",2014,22,54
"53.2014",26,"men",2014,40,53
"56.2014",27,"women",2014,18,56
"55.2014",27,"men",2014,43,55
"58.2014",28,"women",2014,10,58
"57.2014",28,"men",2014,43,57
"60.2014",29,"women",2014,22,60
"59.2014",29,"men",2014,49,59
"62.2014",30,"women",2014,18,62
"61.2014",30,"men",2014,53,61
"64.2014",31,"women",2014,17,64
"63.2014",31,"men",2014,42,63
"66.2014",32,"women",2014,20,66
"65.2014",32,"men",2014,56,65
"68.2014",33,"women",2014,26,68
"67.2014",33,"men",2014,52,67
"70.2014",34,"women",2014,32,70
"69.2014",34,"men",2014,58,69
"72.2014",35,"women",2014,17,72
"71.2014",35,"men",2014,42,71
"74.2014",36,"women",2014,23,74
"73.2014",36,"men",2014,47,73
"76.2014",37,"women",2014,24,76
"75.2014",37,"men",2014,46,75
"78.2014",38,"women",2014,21,78
"77.2014",38,"men",2014,44,77
"80.2014",39,"women",2014,28,80
"79.2014",39,"men",2014,48,79
"82.2014",40,"women",2014,38,82
"81.2014",40,"men",2014,57,81
"84.2014",41,"women",2014,50,84
"83.2014",41,"men",2014,68,83
"86.2014",42,"women",2014,46,86
"85.2014",42,"men",2014,74,85
"88.2014",43,"women",2014,45,88
"87.2014",43,"men",2014,81,87
"90.2014",44,"women",2014,54,90
"89.2014",44,"men",2014,82,89
"92.2014",45,"women",2014,73,92
"91.2014",45,"men",2014,79,91
"94.2014",46,"women",2014,50,94
"93.2014",46,"men",2014,103,93
"96.2014",47,"women",2014,98,96
"95.2014",47,"men",2014,121,95
"98.2014",48,"women",2014,78,98
"97.2014",48,"men",2014,156,97
"100.2014",49,"women",2014,100,100
"99.2014",49,"men",2014,151,99
"102.2014",50,"women",2014,100,102
"101.2014",50,"men",2014,186,101
"104.2014",51,"women",2014,106,104
"103.2014",51,"men",2014,175,103
"106.2014",52,"women",2014,125,106
"105.2014",52,"men",2014,166,105
"108.2014",53,"women",2014,145,108
"107.2014",53,"men",2014,176,107
"110.2014",54,"women",2014,137,110
"109.2014",54,"men",2014,192,109
"112.2014",55,"women",2014,144,112
"111.2014",55,"men",2014,217,111
"114.2014",56,"women",2014,150,114
"113.2014",56,"men",2014,251,113
"116.2014",57,"women",2014,197,116
"115.2014",57,"men",2014,291,115
"118.2014",58,"women",2014,214,118
"117.2014",58,"men",2014,295,117
"120.2014",59,"women",2014,235,120
"119.2014",59,"men",2014,326,119
"122.2014",60,"women",2014,231,122
"121.2014",60,"men",2014,367,121
"124.2014",61,"women",2014,283,124
"123.2014",61,"men",2014,441,123
"126.2014",62,"women",2014,271,126
"125.2014",62,"men",2014,448,125
"128.2014",63,"women",2014,324,128
"127.2014",63,"men",2014,519,127
"130.2014",64,"women",2014,395,130
"129.2014",64,"men",2014,518,129
"132.2014",65,"women",2014,446,132
"131.2014",65,"men",2014,616,131
"134.2014",66,"women",2014,507,134
"133.2014",66,"men",2014,696,133
"136.2014",67,"women",2014,537,136
"135.2014",67,"men",2014,824,135
"138.2014",68,"women",2014,580,138
"137.2014",68,"men",2014,866,137
"140.2014",69,"women",2014,613,140
"139.2014",69,"men",2014,954,139
"142.2014",70,"women",2014,650,142
"141.2014",70,"men",2014,976,141
"144.2014",71,"women",2014,673,144
"143.2014",71,"men",2014,983,143
"146.2014",72,"women",2014,632,146
"145.2014",72,"men",2014,924,145
"148.2014",73,"women",2014,658,148
"147.2014",73,"men",2014,869,147
"150.2014",74,"women",2014,714,150
"149.2014",74,"men",2014,1064,149
"152.2014",75,"women",2014,747,152
"151.2014",75,"men",2014,1085,151
"154.2014",76,"women",2014,845,154
"153.2014",76,"men",2014,1116,153
"156.2014",77,"women",2014,863,156
"155.2014",77,"men",2014,1182,155
"158.2014",78,"women",2014,926,158
"157.2014",78,"men",2014,1197,157
"160.2014",79,"women",2014,946,160
"159.2014",79,"men",2014,1196,159
"162.2014",80,"women",2014,1062,162
"161.2014",80,"men",2014,1288,161
"164.2014",81,"women",2014,1194,164
"163.2014",81,"men",2014,1350,163
"166.2014",82,"women",2014,1362,166
"165.2014",82,"men",2014,1486,165
"168.2014",83,"women",2014,1521,168
"167.2014",83,"men",2014,1566,167
"170.2014",84,"women",2014,1688,170
"169.2014",84,"men",2014,1540,169
"172.2014",85,"women",2014,1756,172
"171.2014",85,"men",2014,1647,171
"174.2014",86,"women",2014,1879,174
"173.2014",86,"men",2014,1605,173
"176.2014",87,"women",2014,2011,176
"175.2014",87,"men",2014,1597,175
"178.2014",88,"women",2014,2015,178
"177.2014",88,"men",2014,1481,177
"180.2014",89,"women",2014,2175,180
"179.2014",89,"men",2014,1535,179
"182.2014",90,"women",2014,2066,182
"181.2014",90,"men",2014,1418,181
"184.2014",91,"women",2014,2000,184
"183.2014",91,"men",2014,1194,183
"186.2014",92,"women",2014,2042,186
"185.2014",92,"men",2014,1086,185
"188.2014",93,"women",2014,1907,188
"187.2014",93,"men",2014,946,187
"190.2014",94,"women",2014,1665,190
"189.2014",94,"men",2014,727,189
"192.2014",95,"women",2014,1135,192
"191.2014",95,"men",2014,512,191
"194.2014",96,"women",2014,937,194
"193.2014",96,"men",2014,351,193
"196.2014",97,"women",2014,792,196
"195.2014",97,"men",2014,268,195
"198.2014",98,"women",2014,560,198
"197.2014",98,"men",2014,164,197
"200.2014",99,"women",2014,408,200
"199.2014",99,"men",2014,105,199
"202.2014",100,"women",2014,793,202
"201.2014",100,"men",2014,190,201
"2.2015",0,"women",2015,116,2
"1.2015",0,"men",2015,166,1
"4.2015",1,"women",2015,11,4
"3.2015",1,"men",2015,10,3
"6.2015",2,"women",2015,6,6
"5.2015",2,"men",2015,13,5
"8.2015",3,"women",2015,3,8
"7.2015",3,"men",2015,4,7
"10.2015",4,"women",2015,4,10
"9.2015",4,"men",2015,8,9
"12.2015",5,"women",2015,0,12
"11.2015",5,"men",2015,3,11
"14.2015",6,"women",2015,6,14
"13.2015",6,"men",2015,7,13
"16.2015",7,"women",2015,5,16
"15.2015",7,"men",2015,4,15
"18.2015",8,"women",2015,5,18
"17.2015",8,"men",2015,1,17
"20.2015",9,"women",2015,5,20
"19.2015",9,"men",2015,2,19
"22.2015",10,"women",2015,11,22
"21.2015",10,"men",2015,3,21
"24.2015",11,"women",2015,2,24
"23.2015",11,"men",2015,4,23
"26.2015",12,"women",2015,2,26
"25.2015",12,"men",2015,6,25
"28.2015",13,"women",2015,8,28
"27.2015",13,"men",2015,5,27
"30.2015",14,"women",2015,10,30
"29.2015",14,"men",2015,6,29
"32.2015",15,"women",2015,3,32
"31.2015",15,"men",2015,7,31
"34.2015",16,"women",2015,11,34
"33.2015",16,"men",2015,10,33
"36.2015",17,"women",2015,2,36
"35.2015",17,"men",2015,16,35
"38.2015",18,"women",2015,10,38
"37.2015",18,"men",2015,19,37
"40.2015",19,"women",2015,12,40
"39.2015",19,"men",2015,33,39
"42.2015",20,"women",2015,15,42
"41.2015",20,"men",2015,40,41
"44.2015",21,"women",2015,16,44
"43.2015",21,"men",2015,40,43
"46.2015",22,"women",2015,11,46
"45.2015",22,"men",2015,44,45
"48.2015",23,"women",2015,18,48
"47.2015",23,"men",2015,44,47
"50.2015",24,"women",2015,18,50
"49.2015",24,"men",2015,61,49
"52.2015",25,"women",2015,15,52
"51.2015",25,"men",2015,64,51
"54.2015",26,"women",2015,19,54
"53.2015",26,"men",2015,58,53
"56.2015",27,"women",2015,18,56
"55.2015",27,"men",2015,54,55
"58.2015",28,"women",2015,19,58
"57.2015",28,"men",2015,50,57
"60.2015",29,"women",2015,23,60
"59.2015",29,"men",2015,48,59
"62.2015",30,"women",2015,16,62
"61.2015",30,"men",2015,47,61
"64.2015",31,"women",2015,23,64
"63.2015",31,"men",2015,34,63
"66.2015",32,"women",2015,23,66
"65.2015",32,"men",2015,44,65
"68.2015",33,"women",2015,24,68
"67.2015",33,"men",2015,60,67
"70.2015",34,"women",2015,28,70
"69.2015",34,"men",2015,40,69
"72.2015",35,"women",2015,15,72
"71.2015",35,"men",2015,59,71
"74.2015",36,"women",2015,20,74
"73.2015",36,"men",2015,53,73
"76.2015",37,"women",2015,24,76
"75.2015",37,"men",2015,54,75
"78.2015",38,"women",2015,28,78
"77.2015",38,"men",2015,40,77
"80.2015",39,"women",2015,23,80
"79.2015",39,"men",2015,51,79
"82.2015",40,"women",2015,33,82
"81.2015",40,"men",2015,67,81
"84.2015",41,"women",2015,32,84
"83.2015",41,"men",2015,65,83
"86.2015",42,"women",2015,42,86
"85.2015",42,"men",2015,75,85
"88.2015",43,"women",2015,46,88
"87.2015",43,"men",2015,72,87
"90.2015",44,"women",2015,47,90
"89.2015",44,"men",2015,73,89
"92.2015",45,"women",2015,45,92
"91.2015",45,"men",2015,80,91
"94.2015",46,"women",2015,66,94
"93.2015",46,"men",2015,81,93
"96.2015",47,"women",2015,65,96
"95.2015",47,"men",2015,120,95
"98.2015",48,"women",2015,77,98
"97.2015",48,"men",2015,124,97
"100.2015",49,"women",2015,105,100
"99.2015",49,"men",2015,147,99
"102.2015",50,"women",2015,105,102
"101.2015",50,"men",2015,159,101
"104.2015",51,"women",2015,114,104
"103.2015",51,"men",2015,153,103
"106.2015",52,"women",2015,103,106
"105.2015",52,"men",2015,199,105
"108.2015",53,"women",2015,116,108
"107.2015",53,"men",2015,207,107
"110.2015",54,"women",2015,115,110
"109.2015",54,"men",2015,223,109
"112.2015",55,"women",2015,154,112
"111.2015",55,"men",2015,236,111
"114.2015",56,"women",2015,169,114
"113.2015",56,"men",2015,254,113
"116.2015",57,"women",2015,189,116
"115.2015",57,"men",2015,284,115
"118.2015",58,"women",2015,192,118
"117.2015",58,"men",2015,322,117
"120.2015",59,"women",2015,227,120
"119.2015",59,"men",2015,331,119
"122.2015",60,"women",2015,262,122
"121.2015",60,"men",2015,368,121
"124.2015",61,"women",2015,275,124
"123.2015",61,"men",2015,379,123
"126.2015",62,"women",2015,278,126
"125.2015",62,"men",2015,440,125
"128.2015",63,"women",2015,336,128
"127.2015",63,"men",2015,483,127
"130.2015",64,"women",2015,356,130
"129.2015",64,"men",2015,541,129
"132.2015",65,"women",2015,419,132
"131.2015",65,"men",2015,616,131
"134.2015",66,"women",2015,467,134
"133.2015",66,"men",2015,726,133
"136.2015",67,"women",2015,522,136
"135.2015",67,"men",2015,759,135
"138.2015",68,"women",2015,571,138
"137.2015",68,"men",2015,819,137
"140.2015",69,"women",2015,679,140
"139.2015",69,"men",2015,901,139
"142.2015",70,"women",2015,647,142
"141.2015",70,"men",2015,978,141
"144.2015",71,"women",2015,763,144
"143.2015",71,"men",2015,1129,143
"146.2015",72,"women",2015,720,146
"145.2015",72,"men",2015,1045,145
"148.2015",73,"women",2015,696,148
"147.2015",73,"men",2015,1014,147
"150.2015",74,"women",2015,710,150
"149.2015",74,"men",2015,1047,149
"152.2015",75,"women",2015,843,152
"151.2015",75,"men",2015,1128,151
"154.2015",76,"women",2015,822,154
"153.2015",76,"men",2015,1101,153
"156.2015",77,"women",2015,936,156
"155.2015",77,"men",2015,1153,155
"158.2015",78,"women",2015,945,158
"157.2015",78,"men",2015,1279,157
"160.2015",79,"women",2015,1002,160
"159.2015",79,"men",2015,1271,159
"162.2015",80,"women",2015,1132,162
"161.2015",80,"men",2015,1392,161
"164.2015",81,"women",2015,1257,164
"163.2015",81,"men",2015,1331,163
"166.2015",82,"women",2015,1356,166
"165.2015",82,"men",2015,1423,165
"168.2015",83,"women",2015,1574,168
"167.2015",83,"men",2015,1505,167
"170.2015",84,"women",2015,1617,170
"169.2015",84,"men",2015,1599,169
"172.2015",85,"women",2015,1796,172
"171.2015",85,"men",2015,1689,171
"174.2015",86,"women",2015,1858,174
"173.2015",86,"men",2015,1657,173
"176.2015",87,"women",2015,1923,176
"175.2015",87,"men",2015,1617,175
"178.2015",88,"women",2015,2047,178
"177.2015",88,"men",2015,1575,177
"180.2015",89,"women",2015,2146,180
"179.2015",89,"men",2015,1566,179
"182.2015",90,"women",2015,2089,182
"181.2015",90,"men",2015,1370,181
"184.2015",91,"women",2015,2100,184
"183.2015",91,"men",2015,1306,183
"186.2015",92,"women",2015,1999,186
"185.2015",92,"men",2015,1140,185
"188.2015",93,"women",2015,1898,188
"187.2015",93,"men",2015,970,187
"190.2015",94,"women",2015,1705,190
"189.2015",94,"men",2015,791,189
"192.2015",95,"women",2015,1428,192
"191.2015",95,"men",2015,661,191
"194.2015",96,"women",2015,969,194
"193.2015",96,"men",2015,360,193
"196.2015",97,"women",2015,781,196
"195.2015",97,"men",2015,290,195
"198.2015",98,"women",2015,604,198
"197.2015",98,"men",2015,192,197
"200.2015",99,"women",2015,418,200
"199.2015",99,"men",2015,123,199
"202.2015",100,"women",2015,806,202
"201.2015",100,"men",2015,167,201
"2.2016",0,"women",2016,135,2
"1.2016",0,"men",2016,157,1
"4.2016",1,"women",2016,10,4
"3.2016",1,"men",2016,13,3
"6.2016",2,"women",2016,6,6
"5.2016",2,"men",2016,7,5
"8.2016",3,"women",2016,6,8
"7.2016",3,"men",2016,4,7
"10.2016",4,"women",2016,7,10
"9.2016",4,"men",2016,7,9
"12.2016",5,"women",2016,4,12
"11.2016",5,"men",2016,10,11
"14.2016",6,"women",2016,8,14
"13.2016",6,"men",2016,8,13
"16.2016",7,"women",2016,4,16
"15.2016",7,"men",2016,3,15
"18.2016",8,"women",2016,3,18
"17.2016",8,"men",2016,4,17
"20.2016",9,"women",2016,3,20
"19.2016",9,"men",2016,2,19
"22.2016",10,"women",2016,3,22
"21.2016",10,"men",2016,2,21
"24.2016",11,"women",2016,3,24
"23.2016",11,"men",2016,2,23
"26.2016",12,"women",2016,8,26
"25.2016",12,"men",2016,1,25
"28.2016",13,"women",2016,6,28
"27.2016",13,"men",2016,9,27
"30.2016",14,"women",2016,7,30
"29.2016",14,"men",2016,4,29
"32.2016",15,"women",2016,2,32
"31.2016",15,"men",2016,9,31
"34.2016",16,"women",2016,5,34
"33.2016",16,"men",2016,11,33
"36.2016",17,"women",2016,6,36
"35.2016",17,"men",2016,8,35
"38.2016",18,"women",2016,11,38
"37.2016",18,"men",2016,23,37
"40.2016",19,"women",2016,6,40
"39.2016",19,"men",2016,23,39
"42.2016",20,"women",2016,10,42
"41.2016",20,"men",2016,28,41
"44.2016",21,"women",2016,11,44
"43.2016",21,"men",2016,32,43
"46.2016",22,"women",2016,10,46
"45.2016",22,"men",2016,39,45
"48.2016",23,"women",2016,23,48
"47.2016",23,"men",2016,36,47
"50.2016",24,"women",2016,22,50
"49.2016",24,"men",2016,37,49
"52.2016",25,"women",2016,20,52
"51.2016",25,"men",2016,64,51
"54.2016",26,"women",2016,20,54
"53.2016",26,"men",2016,50,53
"56.2016",27,"women",2016,13,56
"55.2016",27,"men",2016,54,55
"58.2016",28,"women",2016,15,58
"57.2016",28,"men",2016,44,57
"60.2016",29,"women",2016,21,60
"59.2016",29,"men",2016,45,59
"62.2016",30,"women",2016,28,62
"61.2016",30,"men",2016,47,61
"64.2016",31,"women",2016,14,64
"63.2016",31,"men",2016,57,63
"66.2016",32,"women",2016,24,66
"65.2016",32,"men",2016,54,65
"68.2016",33,"women",2016,20,68
"67.2016",33,"men",2016,53,67
"70.2016",34,"women",2016,21,70
"69.2016",34,"men",2016,47,69
"72.2016",35,"women",2016,30,72
"71.2016",35,"men",2016,53,71
"74.2016",36,"women",2016,22,74
"73.2016",36,"men",2016,54,73
"76.2016",37,"women",2016,20,76
"75.2016",37,"men",2016,41,75
"78.2016",38,"women",2016,21,78
"77.2016",38,"men",2016,59,77
"80.2016",39,"women",2016,33,80
"79.2016",39,"men",2016,64,79
"82.2016",40,"women",2016,47,82
"81.2016",40,"men",2016,51,81
"84.2016",41,"women",2016,34,84
"83.2016",41,"men",2016,72,83
"86.2016",42,"women",2016,38,86
"85.2016",42,"men",2016,85,85
"88.2016",43,"women",2016,49,88
"87.2016",43,"men",2016,77,87
"90.2016",44,"women",2016,45,90
"89.2016",44,"men",2016,80,89
"92.2016",45,"women",2016,54,92
"91.2016",45,"men",2016,86,91
"94.2016",46,"women",2016,73,94
"93.2016",46,"men",2016,98,93
"96.2016",47,"women",2016,58,96
"95.2016",47,"men",2016,103,95
"98.2016",48,"women",2016,92,98
"97.2016",48,"men",2016,125,97
"100.2016",49,"women",2016,92,100
"99.2016",49,"men",2016,165,99
"102.2016",50,"women",2016,111,102
"101.2016",50,"men",2016,153,101
"104.2016",51,"women",2016,110,104
"103.2016",51,"men",2016,174,103
"106.2016",52,"women",2016,118,106
