"","age","sex","year","pop","id"
"141.2014",39,"women",2014,62893.5,141
"40.2014",39,"men",2014,64964.5,40
"142.2014",40,"women",2014,63849.5,142
"41.2014",40,"men",2014,65741,41
"143.2014",41,"women",2014,63979.5,143
"42.2014",41,"men",2014,65753.5,42
"144.2014",42,"women",2014,64513,144
"43.2014",42,"men",2014,66234,43
"145.2014",43,"women",2014,63757.5,145
"44.2014",43,"men",2014,65366.5,44
"146.2014",44,"women",2014,62430,146
"45.2014",44,"men",2014,64032,45
"147.2014",45,"women",2014,63214,147
"46.2014",45,"men",2014,64904.5,46
"148.2014",46,"women",2014,65954.5,148
"47.2014",46,"men",2014,68052.5,47
"149.2014",47,"women",2014,67506.5,149
"48.2014",47,"men",2014,70157.5,48
"150.2014",48,"women",2014,67767,150
"49.2014",48,"men",2014,70471.5,49
"151.2014",49,"women",2014,67848.5,151
"50.2014",49,"men",2014,70060,50
"152.2014",50,"women",2014,65318,152
"51.2014",50,"men",2014,67550.5,51
"153.2014",51,"women",2014,61466.5,153
"52.2014",51,"men",2014,63583.5,52
"154.2014",52,"women",2014,59157.5,154
"53.2014",52,"men",2014,60784,53
"155.2014",53,"women",2014,57955.5,155
"54.2014",53,"men",2014,59146,54
"156.2014",54,"women",2014,57601,156
"55.2014",54,"men",2014,58747,55
"157.2014",55,"women",2014,57432.5,157
"56.2014",55,"men",2014,58645.5,56
"158.2014",56,"women",2014,57798.5,158
"57.2014",56,"men",2014,58473,57
"159.2014",57,"women",2014,57950.5,159
"58.2014",57,"men",2014,58734.5,58
"160.2014",58,"women",2014,57468,160
"59.2014",58,"men",2014,58112,59
"161.2014",59,"women",2014,56479,161
"60.2014",59,"men",2014,56578,60
"162.2014",60,"women",2014,56307.5,162
"61.2014",60,"men",2014,56523,61
"163.2014",61,"women",2014,56603,163
"62.2014",61,"men",2014,56595.5,62
"164.2014",62,"women",2014,56008.5,164
"63.2014",62,"men",2014,55547.5,63
"165.2014",63,"women",2014,56639.5,165
"64.2014",63,"men",2014,56125.5,64
"166.2014",64,"women",2014,58614.5,166
"65.2014",64,"men",2014,57964,65
"167.2014",65,"women",2014,60568.5,167
"66.2014",65,"men",2014,59285,66
"168.2014",66,"women",2014,61433,168
"67.2014",66,"men",2014,60011.5,67
"169.2014",67,"women",2014,61452.5,169
"68.2014",67,"men",2014,60185,68
"170.2014",68,"women",2014,60874,170
"69.2014",68,"men",2014,59712,69
"171.2014",69,"women",2014,59369,171
"70.2014",69,"men",2014,58356.5,70
"172.2014",70,"women",2014,56524.5,172
"71.2014",70,"men",2014,55003,71
"173.2014",71,"women",2014,51824,173
"72.2014",71,"men",2014,50116,72
"174.2014",72,"women",2014,46226,174
"73.2014",72,"men",2014,44323,73
"175.2014",73,"women",2014,42051.5,175
"74.2014",73,"men",2014,39634.5,74
"176.2014",74,"women",2014,40687,176
"75.2014",74,"men",2014,37654,75
"177.2014",75,"women",2014,39609.5,177
"76.2014",75,"men",2014,35598.5,76
"178.2014",76,"women",2014,37373,178
"77.2014",76,"men",2014,32764,77
"179.2014",77,"women",2014,35269,179
"78.2014",77,"men",2014,30241,78
"180.2014",78,"women",2014,33194.5,180
"79.2014",78,"men",2014,27935.5,79
"181.2014",79,"women",2014,31290,181
"80.2014",79,"men",2014,25417.5,80
"182.2014",80,"women",2014,29904,182
"81.2014",80,"men",2014,23259.5,81
"183.2014",81,"women",2014,29112.5,183
"82.2014",81,"men",2014,22024,82
"184.2014",82,"women",2014,28421.5,184
"83.2014",82,"men",2014,20647.5,83
"185.2014",83,"women",2014,27461,185
"84.2014",83,"men",2014,19076,84
"186.2014",84,"women",2014,25741.5,186
"85.2014",84,"men",2014,17158.5,85
"187.2014",85,"women",2014,24076,187
"86.2014",85,"men",2014,15391.5,86
"188.2014",86,"women",2014,22353.5,188
"87.2014",86,"men",2014,13585,87
"189.2014",87,"women",2014,20360,189
"88.2014",87,"men",2014,11769.5,88
"190.2014",88,"women",2014,18647.5,190
"89.2014",88,"men",2014,10281.5,89
"191.2014",89,"women",2014,16615.5,191
"90.2014",89,"men",2014,8671,90
"192.2014",90,"women",2014,14415.5,192
"91.2014",90,"men",2014,7170.5,91
"193.2014",91,"women",2014,12162,193
"92.2014",91,"men",2014,5709,92
"194.2014",92,"women",2014,10425.5,194
"93.2014",92,"men",2014,4506.5,93
"195.2014",93,"women",2014,8975,195
"94.2014",93,"men",2014,3548.5,94
"196.2014",94,"women",2014,6543.5,196
"95.2014",94,"men",2014,2430.5,95
"197.2014",95,"women",2014,4382.5,197
"96.2014",95,"men",2014,1529.5,96
"198.2014",96,"women",2014,3219,198
"97.2014",96,"men",2014,1011,97
"199.2014",97,"women",2014,2269,199
"98.2014",97,"men",2014,666,98
"200.2014",98,"women",2014,1504.5,200
"99.2014",98,"men",2014,377,99
"201.2014",99,"women",2014,1008.5,201
"100.2014",99,"men",2014,236,100
"202.2014",100,"women",2014,1606,202
"101.2014",100,"men",2014,310,101
"102.2015",0,"women",2015,56090,102
"1.2015",0,"men",2015,59789,1
"103.2015",1,"women",2015,56687.5,103
"2.2015",1,"men",2015,60064.5,2
"104.2015",2,"women",2015,56708,104
"3.2015",2,"men",2015,60049.5,3
"105.2015",3,"women",2015,56863,105
"4.2015",3,"men",2015,60028.5,4
"106.2015",4,"women",2015,57855,106
"5.2015",4,"men",2015,61052.5,5
"107.2015",5,"women",2015,58138.5,107
"6.2015",5,"men",2015,61530.5,6
"108.2015",6,"women",2015,56927,108
"7.2015",6,"men",2015,60386.5,7
"109.2015",7,"women",2015,56246,109
"8.2015",7,"men",2015,59668,8
"110.2015",8,"women",2015,55838,110
"9.2015",8,"men",2015,59023.5,9
"111.2015",9,"women",2015,54861,111
"10.2015",9,"men",2015,57747,10
"112.2015",10,"women",2015,53883,112
"11.2015",10,"men",2015,56807,11
"113.2015",11,"women",2015,53371,113
"12.2015",11,"men",2015,56372.5,12
"114.2015",12,"women",2015,52430,114
"13.2015",12,"men",2015,55088,13
"115.2015",13,"women",2015,50643.5,115
"14.2015",13,"men",2015,53396.5,14
"116.2015",14,"women",2015,49430.5,116
"15.2015",14,"men",2015,52612.5,15
"117.2015",15,"women",2015,48982.5,117
"16.2015",15,"men",2015,52164.5,16
"118.2015",16,"women",2015,48811,118
"17.2015",16,"men",2015,52450,17
"119.2015",17,"women",2015,49442.5,119
"18.2015",17,"men",2015,53741,18
"120.2015",18,"women",2015,51250.5,120
"19.2015",18,"men",2015,55276,19
"121.2015",19,"women",2015,54329,121
"20.2015",19,"men",2015,58407,20
"122.2015",20,"women",2015,58581,122
"21.2015",20,"men",2015,62484,21
"123.2015",21,"women",2015,62231,123
"22.2015",21,"men",2015,65747.5,22
"124.2015",22,"women",2015,65044,124
"23.2015",22,"men",2015,68820.5,23
"125.2015",23,"women",2015,67465.5,125
"24.2015",23,"men",2015,71431,24
"126.2015",24,"women",2015,69276.5,126
"25.2015",24,"men",2015,72907.5,25
"127.2015",25,"women",2015,68701.5,127
"26.2015",25,"men",2015,71825,26
"128.2015",26,"women",2015,66880,128
"27.2015",26,"men",2015,69953.5,27
"129.2015",27,"women",2015,65255.5,129
"28.2015",27,"men",2015,68001.5,28
"130.2015",28,"women",2015,63669.5,130
"29.2015",28,"men",2015,66316,29
"131.2015",29,"women",2015,62467,131
"30.2015",29,"men",2015,66014.5,30
"132.2015",30,"women",2015,60939.5,132
"31.2015",30,"men",2015,64630,31
"133.2015",31,"women",2015,59447,133
"32.2015",31,"men",2015,63019.5,32
"134.2015",32,"women",2015,59168.5,134
"33.2015",32,"men",2015,62507.5,33
"135.2015",33,"women",2015,59335,135
"34.2015",33,"men",2015,62251,34
"136.2015",34,"women",2015,60151.5,136
"35.2015",34,"men",2015,62775,35
"137.2015",35,"women",2015,60304.5,137
"36.2015",35,"men",2015,63025.5,36
"138.2015",36,"women",2015,58707,138
"37.2015",36,"men",2015,61156.5,37
"139.2015",37,"women",2015,58264.5,139
"38.2015",37,"men",2015,60669.5,38
"140.2015",38,"women",2015,59066.5,140
"39.2015",38,"men",2015,61536,39
"141.2015",39,"women",2015,60740.5,141
"40.2015",39,"men",2015,62998.5,40
"142.2015",40,"women",2015,63297,142
"41.2015",40,"men",2015,65415,41
"143.2015",41,"women",2015,64242,143
"42.2015",41,"men",2015,66256.5,42
"144.2015",42,"women",2015,64362.5,144
"43.2015",42,"men",2015,66142.5,43
"145.2015",43,"women",2015,64845,145
"44.2015",43,"men",2015,66671.5,44
"146.2015",44,"women",2015,64066,146
"45.2015",44,"men",2015,65731,45
"147.2015",45,"women",2015,62689,147
"46.2015",45,"men",2015,64381,46
"148.2015",46,"women",2015,63457,148
"47.2015",46,"men",2015,65186.5,47
"149.2015",47,"women",2015,66126,149
"48.2015",47,"men",2015,68269.5,48
"150.2015",48,"women",2015,67663.5,150
"49.2015",48,"men",2015,70348.5,49
"151.2015",49,"women",2015,67906,151
"50.2015",49,"men",2015,70556.5,50
"152.2015",50,"women",2015,67990,152
"51.2015",50,"men",2015,70162.5,51
"153.2015",51,"women",2015,65390.5,153
"52.2015",51,"men",2015,67611,52
"154.2015",52,"women",2015,61497.5,154
"53.2015",52,"men",2015,63598,53
"155.2015",53,"women",2015,59212,155
"54.2015",53,"men",2015,60764,54
"156.2015",54,"women",2015,57940.5,156
"55.2015",54,"men",2015,59088.5,55
"157.2015",55,"women",2015,57591.5,157
"56.2015",55,"men",2015,58660.5,56
"158.2015",56,"women",2015,57397,158
"57.2015",56,"men",2015,58536,57
"159.2015",57,"women",2015,57705.5,159
"58.2015",57,"men",2015,58320.5,58
"160.2015",58,"women",2015,57839.5,160
"59.2015",58,"men",2015,58536.5,59
"161.2015",59,"women",2015,57294,161
"60.2015",59,"men",2015,57870,60
"162.2015",60,"women",2015,56303.5,162
"61.2015",60,"men",2015,56294,61
"163.2015",61,"women",2015,56106,163
"62.2015",61,"men",2015,56177.5,62
"164.2015",62,"women",2015,56349,164
"63.2015",62,"men",2015,56219,63
"165.2015",63,"women",2015,55731,165
"64.2015",63,"men",2015,55117,64
"166.2015",64,"women",2015,56334,166
"65.2015",64,"men",2015,55673.5,65
"167.2015",65,"women",2015,58261.5,167
"66.2015",65,"men",2015,57430,66
"168.2015",66,"women",2015,60107,168
"67.2015",66,"men",2015,58621.5,67
"169.2015",67,"women",2015,60935,169
"68.2015",67,"men",2015,59288.5,68
"170.2015",68,"women",2015,60920.5,170
"69.2015",68,"men",2015,59329,69
"171.2015",69,"women",2015,60278.5,171
"70.2015",69,"men",2015,58863,70
"172.2015",70,"women",2015,58739.5,172
"71.2015",70,"men",2015,57415.5,71
"173.2015",71,"women",2015,55854.5,173
"72.2015",71,"men",2015,53970.5,72
"174.2015",72,"women",2015,51141,174
"73.2015",72,"men",2015,49115,73
"175.2015",73,"women",2015,45578,175
"74.2015",73,"men",2015,43388,74
"176.2015",74,"women",2015,41361,176
"75.2015",74,"men",2015,38650,75
"177.2015",75,"women",2015,39935,177
"76.2015",75,"men",2015,36594.5,76
"178.2015",76,"women",2015,38826,178
"77.2015",76,"men",2015,34462.5,77
"179.2015",77,"women",2015,36496,179
"78.2015",77,"men",2015,31624.5,78
"180.2015",78,"women",2015,34352,180
"79.2015",78,"men",2015,29041,79
"181.2015",79,"women",2015,32252.5,181
"80.2015",79,"men",2015,26695,80
"182.2015",80,"women",2015,30260,182
"81.2015",80,"men",2015,24165,81
"183.2015",81,"women",2015,28758,183
"82.2015",81,"men",2015,21926,82
"184.2015",82,"women",2015,27828.5,184
"83.2015",82,"men",2015,20633,83
"185.2015",83,"women",2015,26971,185
"84.2015",83,"men",2015,19136.5,84
"186.2015",84,"women",2015,25851,186
"85.2015",84,"men",2015,17522.5,85
"187.2015",85,"women",2015,24025.5,187
"86.2015",85,"men",2015,15537.5,86
"188.2015",86,"women",2015,22240.5,188
"87.2015",86,"men",2015,13754.5,87
"189.2015",87,"women",2015,20407,189
"88.2015",87,"men",2015,11966,88
"190.2015",88,"women",2015,18383,190
"89.2015",88,"men",2015,10182.5,89
"191.2015",89,"women",2015,16545,191
"90.2015",89,"men",2015,8756.5,90
"192.2015",90,"women",2015,14505,192
"91.2015",90,"men",2015,7204.5,91
"193.2015",91,"women",2015,12331.5,193
"92.2015",91,"men",2015,5839,92
"194.2015",92,"women",2015,10126,194
"93.2015",92,"men",2015,4523.5,93
"195.2015",93,"women",2015,8484.5,195
"94.2015",93,"men",2015,3451.5,94
"196.2015",94,"women",2015,7116.5,196
"95.2015",94,"men",2015,2683,95
"197.2015",95,"women",2015,5061,197
"96.2015",95,"men",2015,1776.5,96
"198.2015",96,"women",2015,3297,198
"97.2015",96,"men",2015,1064.5,97
"199.2015",97,"women",2015,2324,199
"98.2015",97,"men",2015,697.5,98
"200.2015",98,"women",2015,1584,200
"99.2015",98,"men",2015,433.5,99
"201.2015",99,"women",2015,1020.5,201
"100.2015",99,"men",2015,231.5,100
"202.2015",100,"women",2015,1606.5,202
"101.2015",100,"men",2015,318,101
"102.2016",0,"women",2016,56951,102
"1.2016",0,"men",2016,60499.5,1
"103.2016",1,"women",2016,57254,103
"2.2016",1,"men",2016,60996,2
"104.2016",2,"women",2016,57591,104
"3.2016",2,"men",2016,61054.5,3
"105.2016",3,"women",2016,57536,105
"4.2016",3,"men",2016,61020,4
"106.2016",4,"women",2016,57709.5,106
"5.2016",4,"men",2016,61018,5
"107.2016",5,"women",2016,58672.5,107
"6.2016",5,"men",2016,61963.5,6
"108.2016",6,"women",2016,59003,108
"7.2016",6,"men",2016,62391,7
"109.2016",7,"women",2016,57727.5,109
"8.2016",7,"men",2016,61255,8
"110.2016",8,"women",2016,57015.5,110
"9.2016",8,"men",2016,60490.5,9
"111.2016",9,"women",2016,56588.5,111
"10.2016",9,"men",2016,59878.5,10
"112.2016",10,"women",2016,55632,112
"11.2016",10,"men",2016,58584,11
"113.2016",11,"women",2016,54600.5,113
"12.2016",11,"men",2016,57611.5,12
"114.2016",12,"women",2016,54081,114
"13.2016",12,"men",2016,57209.5,13
"115.2016",13,"women",2016,53118.5,115
"14.2016",13,"men",2016,55949,14
"116.2016",14,"women",2016,51319.5,116
"15.2016",14,"men",2016,54348,15
"117.2016",15,"women",2016,50153.5,117
"16.2016",15,"men",2016,53826.5,16
"118.2016",16,"women",2016,49844.5,118
"17.2016",16,"men",2016,53777.5,17
"119.2016",17,"women",2016,49710,119
"18.2016",17,"men",2016,54361.5,18
"120.2016",18,"women",2016,50444,120
"19.2016",18,"men",2016,55479,19
"121.2016",19,"women",2016,52091.5,121
"20.2016",19,"men",2016,56354,20
"122.2016",20,"women",2016,55331,122
"21.2016",20,"men",2016,59613,21
"123.2016",21,"women",2016,59542,123
"22.2016",21,"men",2016,63875.5,22
"124.2016",22,"women",2016,63484.5,124
"23.2016",22,"men",2016,67377.5,23
"125.2016",23,"women",2016,66419.5,125
"24.2016",23,"men",2016,70542,24
"126.2016",24,"women",2016,68927,126
"25.2016",24,"men",2016,73201.5,25
"127.2016",25,"women",2016,70588.5,127
"26.2016",25,"men",2016,74632.5,26
"128.2016",26,"women",2016,70008,128
"27.2016",26,"men",2016,73571,27
"129.2016",27,"women",2016,68117.5,129
"28.2016",27,"men",2016,71682.5,28
"130.2016",28,"women",2016,66445,130
"29.2016",28,"men",2016,69485,29
"131.2016",29,"women",2016,64791,131
"30.2016",29,"men",2016,67729,30
"132.2016",30,"women",2016,63581,132
"31.2016",30,"men",2016,67340.5,31
"133.2016",31,"women",2016,61875,133
"32.2016",31,"men",2016,65934.5,32
"134.2016",32,"women",2016,60376.5,134
"33.2016",32,"men",2016,64192.5,33
"135.2016",33,"women",2016,60063,135
"34.2016",33,"men",2016,63528,34
"136.2016",34,"women",2016,60064.5,136
"35.2016",34,"men",2016,63168,35
"137.2016",35,"women",2016,60922.5,137
"36.2016",35,"men",2016,63676.5,36
"138.2016",36,"women",2016,61061.5,138
"37.2016",36,"men",2016,63883.5,37
"139.2016",37,"women",2016,59343,139
"38.2016",37,"men",2016,61930.5,38
"140.2016",38,"women",2016,58876.5,140
"39.2016",38,"men",2016,61443.5,39
"141.2016",39,"women",2016,59614,141
"40.2016",39,"men",2016,62192,40
"142.2016",40,"women",2016,61207.5,142
"41.2016",40,"men",2016,63574.5,41
"143.2016",41,"women",2016,63776.5,143
"42.2016",41,"men",2016,66036,42
"144.2016",42,"women",2016,64737,144
"43.2016",42,"men",2016,66767.5,43
"145.2016",43,"women",2016,64789.5,145
"44.2016",43,"men",2016,66634,44
"146.2016",44,"women",2016,65233,146
"45.2016",44,"men",2016,67124.5,45
"147.2016",45,"women",2016,64404,147
"46.2016",45,"men",2016,66134.5,46
"148.2016",46,"women",2016,63023.5,148
"47.2016",46,"men",2016,64708.5,47
"149.2016",47,"women",2016,63724.5,149
"48.2016",47,"men",2016,65493.5,48
"150.2016",48,"women",2016,66380,150
"49.2016",48,"men",2016,68517,49
"151.2016",49,"women",2016,67838.5,151
"50.2016",49,"men",2016,70483,50
"152.2016",50,"women",2016,68079,152
"51.2016",50,"men",2016,70693.5,51
"153.2016",51,"women",2016,68123,153
"52.2016",51,"men",2016,70295.5,52
"154.2016",52,"women",2016,65494.5,154
"53.2016",52,"men",2016,67649,53
"155.2016",53,"women",2016,61586.5,155
"54.2016",53,"men",2016,63642.5,54
"156.2016",54,"women",2016,59273.5,156
"55.2016",54,"men",2016,60737.5,55
"157.2016",55,"women",2016,57968.5,157
"56.2016",55,"men",2016,59038.5,56
"158.2016",56,"women",2016,57583.5,158
"57.2016",56,"men",2016,58577.5,57
"159.2016",57,"women",2016,57333,159
"58.2016",57,"men",2016,58418.5,58
"160.2016",58,"women",2016,57651,160
"59.2016",58,"men",2016,58154,59
"161.2016",59,"women",2016,57718.5,161
"60.2016",59,"men",2016,58363,60
"162.2016",60,"women",2016,57126.5,162
"61.2016",60,"men",2016,57605,61
"163.2016",61,"women",2016,56119.5,163
"62.2016",61,"men",2016,55958.5,62
"164.2016",62,"women",2016,55888.5,164
"63.2016",62,"men",2016,55819.5,63
"165.2016",63,"women",2016,56083,165
"64.2016",63,"men",2016,55811,64
"166.2016",64,"women",2016,55441,166
"65.2016",64,"men",2016,54682,65
"167.2016",65,"women",2016,56008.5,167
"66.2016",65,"men",2016,55133,66
"168.2016",66,"women",2016,57843,168
"67.2016",66,"men",2016,56785.5,67
"169.2016",67,"women",2016,59642.5,169
"68.2016",67,"men",2016,57933,68
"170.2016",68,"women",2016,60417,170
"69.2016",68,"men",2016,58477.5,69
"171.2016",69,"women",2016,60363,171
"70.2016",69,"men",2016,58495.5,70
"172.2016",70,"women",2016,59636,172
"71.2016",70,"men",2016,57909.5,71
"173.2016",71,"women",2016,58056.5,173
"72.2016",71,"men",2016,56391,72
"174.2016",72,"women",2016,55071.5,174
"73.2016",72,"men",2016,52886,73
"175.2016",73,"women",2016,50395.5,175
"74.2016",73,"men",2016,48051.5,74
"176.2016",74,"women",2016,44845.5,176
"75.2016",74,"men",2016,42297,75
"177.2016",75,"women",2016,40616,177
"76.2016",75,"men",2016,37627,76
"178.2016",76,"women",2016,39137.5,178
"77.2016",76,"men",2016,35459,77
"179.2016",77,"women",2016,37933.5,179
"78.2016",77,"men",2016,33304,78
"180.2016",78,"women",2016,35567,180
"79.2016",78,"men",2016,30392.5,79
"181.2016",79,"women",2016,33346.5,181
"80.2016",79,"men",2016,27748.5,80
"182.2016",80,"women",2016,31165.5,182
"81.2016",80,"men",2016,25390.5,81
"183.2016",81,"women",2016,29082,183
"82.2016",81,"men",2016,22765.5,82
"184.2016",82,"women",2016,27505,184
"83.2016",82,"men",2016,20589.5,83
"185.2016",83,"women",2016,26403,185
"84.2016",83,"men",2016,19157,84
"186.2016",84,"women",2016,25405.5,186
"85.2016",84,"men",2016,17641,85
"187.2016",85,"women",2016,24141,187
"86.2016",85,"men",2016,15873,86
"188.2016",86,"women",2016,22217.5,188
"87.2016",86,"men",2016,13893,87
"189.2016",87,"women",2016,20311,189
"88.2016",87,"men",2016,12112.5,88
"190.2016",88,"women",2016,18413.5,190
"89.2016",88,"men",2016,10383.5,89
"191.2016",89,"women",2016,16359.5,191
"90.2016",89,"men",2016,8722,90
"192.2016",90,"women",2016,14388,192
"91.2016",90,"men",2016,7283.5,91
"193.2016",91,"women",2016,12350.5,193
"92.2016",91,"men",2016,5864,92
"194.2016",92,"women",2016,10282.5,194
"93.2016",92,"men",2016,4615,93
"195.2016",93,"women",2016,8245.5,195
"94.2016",93,"men",2016,3461.5,94
"196.2016",94,"women",2016,6710,196
"95.2016",94,"men",2016,2588,95
"197.2016",95,"women",2016,5518,197
"96.2016",95,"men",2016,1950,96
"198.2016",96,"women",2016,3783,198
"97.2016",96,"men",2016,1231.5,97
"199.2016",97,"women",2016,2389,199
"98.2016",97,"men",2016,704,98
"200.2016",98,"women",2016,1611,200
"99.2016",98,"men",2016,456.5,99
"201.2016",99,"women",2016,1094.5,201
"100.2016",99,"men",2016,276.5,100
"202.2016",100,"women",2016,1615,202
"101.2016",100,"men",2016,323.5,101
"102.2017",0,"women",2017,57366.5,102
"1.2017",0,"men",2017,60452,1
"103.2017",1,"women",2017,58330,103
"2.2017",1,"men",2017,61941.5,2
"104.2017",2,"women",2017,58235.5,104
"3.2017",2,"men",2017,62037.5,3
"105.2017",3,"women",2017,58504,105
"4.2017",3,"men",2017,62101.5,4
"106.2017",4,"women",2017,58488,106
"5.2017",4,"men",2017,62086,5
"107.2017",5,"women",2017,58685.5,107
"6.2017",5,"men",2017,61991.5,6
"108.2017",6,"women",2017,59587,108
"7.2017",6,"men",2017,62936,7
"109.2017",7,"women",2017,59840.5,109
"8.2017",7,"men",2017,63358.5,8
"110.2017",8,"women",2017,58584.5,110
"9.2017",8,"men",2017,62191,9
"111.2017",9,"women",2017,57875.5,111
"10.2017",9,"men",2017,61466.5,10
"112.2017",10,"women",2017,57399,112
"11.2017",10,"men",2017,60757.5,11
"113.2017",11,"women",2017,56450,113
"12.2017",11,"men",2017,59491,12
"114.2017",12,"women",2017,55347.5,114
"13.2017",12,"men",2017,58564,13
"115.2017",13,"women",2017,54792.5,115
"14.2017",13,"men",2017,58133.5,14
"116.2017",14,"women",2017,53874.5,116
"15.2017",14,"men",2017,56967,15
"117.2017",15,"women",2017,52041.5,117
"16.2017",15,"men",2017,55691.5,16
